country_code	name	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
900	World	100	0.513681384	0.515200386	0.487095922	0.490732672	0.487118424	0.472977987	0.459886215	0.443379675	0.433669475	0.429438526	0.416223953	0.395709294	0.383299216	0.370859459	0.365261863	0.357950364	0.348831923	0.343403546	0.338921944	0.331566721	0.325822006	0.321145496	0.315929393	0.311461591	0.307123626	0.30394904	0.301851634	0.299279949	0.295797806	0.290713481
947	Sub-Saharan Africa	0	0.185186038	0.170975427	0.157301714	0.145776571	0.134844999	0.12452866	0.116721346	0.111948335	0.10952511	0.101226248	0.087317941	0.071936054	0.058647799	0.048809095	0.041672405	0.036103309	0.031571494	0.027825085	0.024718459	0.022133468	0.020002906	0.018245749	0.01677598	0.015528164	0.014501731	0.013629217	0.012887741	0.012240893	0.01169107	0.011205873
947	Sub-Saharan Africa	1	0.043265851	0.038831575	0.034604156	0.031581737	0.028272252	0.025450537	0.023177273	0.021625447	0.021280291	0.018525678	0.014870161	0.011032186	0.008401779	0.006792074	0.005840214	0.005078314	0.004422306	0.003859383	0.003371411	0.002949693	0.002592508	0.002288155	0.002029238	0.001803096	0.001618663	0.001461338	0.001325683	0.001206322	0.001106472	0.001019034
947	Sub-Saharan Africa	5	0.013027833	0.011426507	0.010076272	0.009069651	0.008002115	0.007082761	0.006434376	0.005863848	0.00599558	0.005206178	0.004760167	0.003982121	0.003230285	0.002686557	0.002340022	0.002036182	0.001771524	0.001548172	0.00135738	0.001190355	0.001044304	0.000923386	0.000818284	0.00072706	0.00065212	0.000588709	0.00053413	0.000485937	0.000444505	0.000408006
947	Sub-Saharan Africa	10	0.006684306	0.005967851	0.005270262	0.00474885	0.004299791	0.003834579	0.003504224	0.003230803	0.003326197	0.003008604	0.002897271	0.00255812	0.002183008	0.001855399	0.001622212	0.001424477	0.00124855	0.001097641	0.000969733	0.000859876	0.000765054	0.000683251	0.000613514	0.000553389	0.000502771	0.000459516	0.000422059	0.000389032	0.000360175	0.000334406
947	Sub-Saharan Africa	15	0.007636612	0.006941683	0.006252709	0.00567119	0.005089588	0.004602641	0.004243667	0.003965361	0.004029655	0.003852281	0.003657821	0.003163229	0.00269368	0.002322183	0.002049437	0.001803983	0.001593702	0.001411897	0.00125676	0.00112482	0.001012265	0.000915196	0.000831779	0.000759066	0.000698773	0.000645672	0.000599878	0.000558808	0.000522772	0.00048999
947	Sub-Saharan Africa	20	0.009321228	0.008543726	0.007790861	0.007140515	0.006444169	0.005821142	0.005401722	0.005108332	0.0053015	0.005497758	0.005498852	0.004662006	0.003788529	0.003221297	0.00285852	0.00252644	0.002234738	0.001990585	0.001778652	0.001596953	0.001443436	0.001312286	0.001199804	0.001100113	0.001017057	0.000943569	0.000879584	0.000821371	0.000770113	0.000723757
947	Sub-Saharan Africa	25	0.010477293	0.009619446	0.008804141	0.008132257	0.007413897	0.006713561	0.006243893	0.005983382	0.006459234	0.007249549	0.007715347	0.006439267	0.004852875	0.004001527	0.003532981	0.003121411	0.002767678	0.002469518	0.00221649	0.001993815	0.001804721	0.001644693	0.001507831	0.001387315	0.001284372	0.001192271	0.00111185	0.001037842	0.000972395	0.000912988
947	Sub-Saharan Africa	30	0.01152472	0.010626126	0.009726379	0.009004513	0.008249134	0.007539622	0.007046717	0.006774955	0.007542457	0.008948556	0.009958918	0.008313484	0.005967095	0.004802427	0.004253131	0.003743574	0.00332269	0.002971522	0.002673592	0.002415725	0.002189182	0.001996607	0.001831522	0.001686358	0.001562112	0.001448227	0.001348011	0.00125632	0.001173472	0.001097962
947	Sub-Saharan Africa	35	0.012613187	0.011683024	0.010755609	0.009988944	0.009179653	0.008454634	0.007986048	0.007707416	0.008584436	0.010358768	0.011683667	0.009873068	0.007112198	0.005734713	0.005130439	0.004554879	0.004054733	0.003647464	0.003302976	0.003006124	0.002747955	0.002519378	0.002321153	0.002146374	0.001995782	0.001857141	0.001732239	0.001617285	0.001512519	0.001416238
947	Sub-Saharan Africa	40	0.013445641	0.012527292	0.011614057	0.01087502	0.010056001	0.00933909	0.008859338	0.008601108	0.009393082	0.011137571	0.012407004	0.010664467	0.008012062	0.00661216	0.005998335	0.005408433	0.004883642	0.004430142	0.004053847	0.003730278	0.003449156	0.00319906	0.002972032	0.002770561	0.002594985	0.002432269	0.002284069	0.002145291	0.002017235	0.001898229
947	Sub-Saharan Africa	45	0.014795326	0.013891922	0.012970843	0.012224091	0.01141206	0.010670877	0.010140173	0.009829436	0.01048024	0.012057072	0.013187465	0.011539984	0.009131711	0.007756205	0.007148076	0.006560576	0.006023633	0.005547509	0.005122932	0.004764697	0.004453657	0.004176268	0.003921991	0.003684257	0.003473419	0.003277252	0.00309832	0.002929402	0.002768764	0.002618447
947	Sub-Saharan Africa	50	0.01822389	0.017226418	0.016177763	0.015307097	0.014353392	0.01348878	0.012811762	0.012400887	0.012850622	0.014250441	0.01516726	0.013593252	0.011252781	0.009828825	0.00916742	0.008552881	0.007973194	0.007435846	0.006949665	0.006504364	0.006122474	0.005787088	0.005477555	0.005184642	0.004908816	0.004648452	0.004411046	0.004187046	0.003972223	0.003766569
947	Sub-Saharan Africa	55	0.025193756	0.023810823	0.022426234	0.021246726	0.019959222	0.01878036	0.01785558	0.017199902	0.017439175	0.018610226	0.01923143	0.017497472	0.015074144	0.013451254	0.012686533	0.011961158	0.011297216	0.010646979	0.010021529	0.009451209	0.008917884	0.008453207	0.008039009	0.00764201	0.007266723	0.006889496	0.006540117	0.006212864	0.005900332	0.005598267
947	Sub-Saharan Africa	60	0.037706724	0.035744183	0.033688523	0.031951853	0.030123098	0.028426436	0.027027922	0.025988635	0.025900096	0.026911402	0.027315267	0.025117757	0.022277518	0.020239969	0.019273868	0.01834727	0.017465144	0.016626097	0.015770738	0.014927037	0.014156888	0.013427281	0.01278439	0.012202067	0.011641903	0.011081537	0.010534608	0.01001244	0.009518637	0.009045482
947	Sub-Saharan Africa	65	0.058327908	0.055232089	0.052380056	0.049819661	0.047208858	0.044794086	0.042722084	0.04107671	0.040447316	0.041285534	0.041292682	0.038549839	0.035065781	0.032352509	0.031007151	0.029732405	0.028516292	0.027318283	0.026134972	0.024907439	0.023673771	0.022550673	0.021423932	0.020448567	0.019571562	0.018703715	0.017882696	0.017059594	0.016248781	0.015474413
947	Sub-Saharan Africa	70	0.090716849	0.085844461	0.081765151	0.078350568	0.07495775	0.071740377	0.068905502	0.066506333	0.06516961	0.065933878	0.065440333	0.061616757	0.057025224	0.05324055	0.051354192	0.049431864	0.047604641	0.045800472	0.043998894	0.042152468	0.040261667	0.03845585	0.036575892	0.034897704	0.033376742	0.031929663	0.030588455	0.029281581	0.027971906	0.02669757
947	Sub-Saharan Africa	75	0.139181616	0.132128281	0.126564387	0.122291798	0.118312128	0.114400616	0.110792123	0.107472744	0.105079739	0.105678449	0.104308178	0.099155562	0.092941167	0.08756181	0.085045071	0.082193725	0.079364944	0.07655212	0.073758923	0.070891837	0.067971637	0.065030806	0.062090065	0.059281348	0.056678033	0.054171237	0.051839995	0.049643006	0.047519817	0.045462345
947	Sub-Saharan Africa	80	0.206927136	0.197296402	0.190155002	0.185244162	0.181129635	0.176875816	0.172692334	0.168403988	0.164450607	0.164498115	0.161644534	0.155167073	0.147338408	0.140150129	0.137063695	0.133065622	0.12890642	0.124735989	0.120615206	0.116375033	0.112078456	0.107499545	0.103103228	0.098597745	0.094326857	0.090159045	0.086264248	0.082699654	0.079372768	0.076159435
947	Sub-Saharan Africa	85	0.295464106	0.283251128	0.274764128	0.269726666	0.266253401	0.262337139	0.258076753	0.25301266	0.247068931	0.246041326	0.241060452	0.233636061	0.224682835	0.215844882	0.212486524	0.207298115	0.201609696	0.195850438	0.190184608	0.184334867	0.178436698	0.171759968	0.165606303	0.158818743	0.152236286	0.145711407	0.139571161	0.134089254	0.129138524	0.124367253
947	Sub-Saharan Africa	90	0.402119565	0.387930466	0.378730173	0.37429723	0.372382063	0.36967102	0.366061909	0.360708575	0.352684882	0.3500886	0.342590612	0.335022721	0.325986484	0.316203813	0.313120776	0.307018565	0.299929016	0.292673432	0.285564683	0.278195642	0.270804314	0.261884005	0.253995902	0.244603371	0.235283871	0.225871335	0.216929351	0.209106364	0.202255401	0.195659752
947	Sub-Saharan Africa	95	0.519110338	0.504181567	0.495205582	0.492090114	0.492410444	0.491615965	0.489358193	0.484397261	0.474784259	0.470426554	0.460619334	0.453957199	0.446189966	0.436645967	0.434477488	0.428094512	0.420184757	0.411994981	0.404004768	0.395686488	0.387393676	0.376681611	0.367604953	0.35590105	0.344027652	0.331763037	0.319972328	0.309822174	0.301186304	0.292874047
947	Sub-Saharan Africa	100	0.638174751	0.624358518	0.616749017	0.61539648	0.617984907	0.61928287	0.61874689	0.614911946	0.605018019	0.599336686	0.588443604	0.583757165	0.578593588	0.570839926	0.570078271	0.564437951	0.556915244	0.549039283	0.541406118	0.533439165	0.525573895	0.514644852	0.505828216	0.493461707	0.48069044	0.467154021	0.453989969	0.442842078	0.433657627	0.42484181
1833	Northern Africa and Western Asia	0	0.212760113	0.183849163	0.163021311	0.144112668	0.127034156	0.102935974	0.080750729	0.061823588	0.050628983	0.03883295	0.031861266	0.02559586	0.021910468	0.018907028	0.016486038	0.014420073	0.012447148	0.010864807	0.009546078	0.008498114	0.007667648	0.00700273	0.006439939	0.005953391	0.005542132	0.005189586	0.004908881	0.004665411	0.004455422	0.004271559
1833	Northern Africa and Western Asia	1	0.033853546	0.028146909	0.023488283	0.019018553	0.015348759	0.011648108	0.008419855	0.006136529	0.004896816	0.003798105	0.002921754	0.002160092	0.001728174	0.001474816	0.00130576	0.001157201	0.00100287	0.000868323	0.0007515	0.00065817	0.000583925	0.000524321	0.000472217	0.000426613	0.000387549	0.000353872	0.000326789	0.000303305	0.000283109	0.000265493
1833	Northern Africa and Western Asia	5	0.008187264	0.006653958	0.005825622	0.004742657	0.00400722	0.003278542	0.002442736	0.001968891	0.001557414	0.001216057	0.000990255	0.000872217	0.000739415	0.000614667	0.000528555	0.000462508	0.000416379	0.000376078	0.000331439	0.000290684	0.000256105	0.000229861	0.000208774	0.000190386	0.000175282	0.000160001	0.000147	0.000135809	0.000125248	0.000117047
1833	Northern Africa and Western Asia	10	0.002679865	0.002560334	0.002268691	0.001963618	0.001714498	0.001553972	0.001220753	0.001067611	0.000935095	0.000802359	0.000703835	0.000635807	0.000570581	0.00051451	0.00044302	0.000381149	0.000338579	0.000308831	0.000279262	0.000250345	0.000223758	0.000202127	0.00018439	0.000169525	0.000156461	0.000144053	0.000133055	0.000122806	0.00011341	0.000105182
1833	Northern Africa and Western Asia	15	0.00393222	0.003499049	0.003062795	0.002523955	0.00215	0.001807758	0.001415836	0.001168068	0.001023026	0.0009261	0.000819698	0.000730108	0.000656384	0.000607776	0.000548341	0.000477789	0.000418826	0.000381842	0.000354098	0.000326935	0.000299197	0.000273353	0.000251519	0.000233484	0.000217883	0.00020382	0.000190362	0.000177305	0.00016496	0.000153589
1833	Northern Africa and Western Asia	20	0.005086269	0.004442862	0.003931302	0.003357968	0.002765669	0.002340937	0.001845749	0.00152537	0.001329499	0.001179288	0.001041451	0.000910927	0.000806078	0.000758537	0.000707611	0.000644192	0.000568992	0.000511443	0.000473613	0.00044576	0.0004187	0.000388992	0.000360399	0.000335252	0.000313871	0.000296195	0.000278891	0.000261874	0.000244702	0.000228719
1833	Northern Africa and Western Asia	25	0.005646577	0.004925864	0.004327381	0.003839243	0.003287071	0.002748147	0.002198092	0.001828602	0.001595594	0.001431147	0.001264348	0.001095554	0.000951025	0.000882884	0.000839037	0.000787475	0.000722602	0.000650973	0.000593495	0.000555175	0.000528229	0.000500332	0.000469229	0.000437299	0.000408276	0.000384051	0.000363005	0.000342144	0.000320965	0.000300133
1833	Northern Africa and Western Asia	30	0.006257632	0.005413104	0.004752085	0.004189619	0.003712201	0.003187717	0.002555737	0.002151612	0.001872743	0.001701928	0.001519351	0.00131583	0.001150037	0.001046014	0.000988795	0.000943176	0.000891667	0.000832145	0.000760659	0.000700821	0.000660557	0.00063138	0.000601631	0.000566298	0.000529469	0.000495625	0.000466613	0.000439748	0.000413464	0.000388233
1833	Northern Africa and Western Asia	35	0.006918434	0.006224089	0.005395376	0.004742281	0.004180691	0.003708884	0.003087428	0.002599435	0.002278649	0.00207534	0.001872295	0.001637865	0.001448965	0.001326506	0.00123637	0.001172597	0.001124305	0.001075786	0.00101348	0.000937354	0.000870614	0.000823298	0.000790694	0.000754784	0.000712454	0.0006669	0.000625551	0.000586995	0.000552489	0.000520517
1833	Northern Africa and Western Asia	40	0.007681508	0.007017261	0.006340929	0.005556274	0.004933544	0.004417617	0.003825434	0.003363815	0.002969181	0.002695048	0.002461187	0.002174174	0.001963263	0.001805479	0.001689911	0.001587445	0.001520169	0.001467935	0.001410047	0.001337994	0.001247098	0.001168511	0.001108949	0.001065664	0.00101836	0.000961642	0.00090275	0.000844675	0.000792607	0.00074667
1833	Northern Africa and Western Asia	45	0.009269708	0.008496358	0.007836913	0.007208401	0.006423523	0.005836178	0.005172038	0.004710401	0.004275382	0.003945071	0.003603418	0.003214664	0.002949194	0.002728902	0.002548929	0.002400766	0.002278828	0.002200474	0.002122034	0.002041042	0.001940244	0.001819069	0.001714872	0.001625748	0.001558618	0.001487336	0.001405953	0.00131632	0.001229617	0.001152831
1833	Northern Africa and Western Asia	50	0.012507385	0.011507783	0.010679305	0.009933215	0.009162746	0.008305519	0.007460953	0.006863689	0.00633638	0.005947662	0.005495419	0.004832488	0.004455821	0.00414529	0.003879566	0.003632882	0.003439698	0.003285681	0.003175688	0.003063286	0.002945086	0.002802831	0.002637531	0.002485724	0.002350878	0.002250871	0.002147657	0.002024423	0.001892249	0.001767159
1833	Northern Africa and Western Asia	55	0.018087766	0.016646348	0.015369621	0.014186907	0.013122137	0.012221045	0.010919303	0.010069817	0.009311803	0.008831332	0.008235409	0.007413111	0.006751256	0.00631893	0.005947498	0.005586692	0.005255142	0.004984191	0.004758561	0.004595093	0.004425842	0.004246194	0.004039298	0.003798712	0.003571382	0.003367652	0.003220536	0.003059222	0.002877283	0.002687641
1833	Northern Africa and Western Asia	60	0.027135227	0.025325836	0.023356056	0.021490465	0.019802604	0.01850059	0.016966288	0.015646968	0.014522379	0.013697431	0.01289846	0.011760573	0.011024932	0.01008629	0.009523145	0.009010725	0.008507414	0.008016631	0.007603982	0.007256663	0.006997858	0.006726925	0.006455951	0.006138018	0.005763109	0.005408011	0.005095162	0.004856107	0.0046096	0.004340028
1833	Northern Africa and Western Asia	65	0.042220206	0.0395774	0.03719715	0.034598639	0.032051537	0.029884922	0.027550168	0.026054984	0.024411607	0.022943472	0.021524461	0.0196576	0.01852639	0.017202124	0.01593543	0.015020143	0.014241295	0.013496145	0.012764617	0.012109421	0.011553732	0.011127176	0.010729898	0.010326376	0.00984839	0.00929072	0.0087616	0.008260643	0.007872258	0.007498233
1833	Northern Africa and Western Asia	70	0.06782878	0.063180858	0.059290584	0.055630263	0.052353041	0.049287658	0.04587493	0.043707701	0.041631144	0.039579823	0.037349803	0.034244488	0.032292289	0.030175003	0.028216519	0.02639632	0.024938462	0.023698013	0.022487787	0.021327039	0.020288545	0.019435698	0.018741675	0.018086882	0.017378835	0.016572082	0.015745659	0.014902933	0.014158395	0.013513914
1833	Northern Africa and Western Asia	75	0.107862982	0.100128664	0.093747848	0.088003239	0.083782161	0.079807672	0.075493044	0.072501718	0.069666325	0.066950936	0.06383751	0.059245737	0.055963107	0.052466581	0.049349361	0.046331079	0.043718029	0.041474295	0.039448883	0.037527117	0.035738819	0.034176055	0.032866164	0.03168176	0.030475795	0.029182551	0.027859121	0.02648132	0.025230448	0.024125477
1833	Northern Africa and Western Asia	80	0.166659844	0.154559473	0.144658584	0.136060743	0.131029618	0.126275051	0.121352279	0.117492276	0.113899771	0.110631695	0.106598501	0.100195873	0.094909546	0.089371285	0.084618988	0.079800928	0.075294346	0.071383355	0.06810215	0.065021142	0.062031794	0.059258441	0.056871855	0.054790018	0.052786449	0.050774231	0.048718013	0.046525011	0.044472214	0.042618536
1833	Northern Africa and Western Asia	85	0.247653774	0.230135288	0.215831074	0.203759432	0.198388119	0.193324333	0.188553343	0.184020737	0.179933031	0.176540933	0.17185537	0.163644436	0.155668415	0.147435264	0.140642789	0.133389778	0.126062476	0.119618169	0.114567889	0.109871589	0.105107053	0.100421217	0.096289044	0.092789635	0.089592324	0.086601238	0.083550846	0.080203205	0.076959437	0.073959598
1833	Northern Africa and Western Asia	90	0.35054383	0.327414568	0.308462684	0.29281843	0.287930435	0.283393385	0.27997895	0.275295478	0.271305693	0.268570354	0.26391425	0.254498612	0.243493095	0.232286196	0.223407284	0.213356693	0.202399878	0.192597953	0.185384205	0.178735585	0.171661565	0.164292283	0.157638418	0.152133816	0.14733454	0.143177968	0.138951444	0.134151268	0.129315034	0.124726498
1833	Northern Africa and Western Asia	95	0.469313498	0.441802223	0.419070236	0.400621401	0.397196002	0.394181125	0.393412253	0.38934439	0.386258398	0.385098276	0.381444062	0.372062617	0.358470953	0.344820061	0.334451994	0.321917912	0.307206411	0.293763059	0.284426558	0.275894299	0.266347442	0.255818421	0.246089402	0.238181664	0.231565132	0.22629915	0.220969869	0.214659796	0.208019072	0.201548698
1833	Northern Africa and Western Asia	100	0.596762731	0.568314211	0.544608441	0.525708259	0.52461107	0.523965321	0.526599577	0.524026503	0.522644365	0.523696677	0.522033103	0.514547009	0.500418353	0.486517255	0.476468782	0.463364604	0.446900387	0.431500712	0.421440423	0.412363748	0.401656788	0.389160097	0.37738565	0.367981484	0.360428995	0.355027709	0.349627098	0.342873219	0.335405428	0.32794919
921	Central and Southern Asia	0	0.208028771	0.1852414	0.167468314	0.15453652	0.144720993	0.125701037	0.108831433	0.095341244	0.084569517	0.074355688	0.063207279	0.052402166	0.042052362	0.035051863	0.029341671	0.024712464	0.021090445	0.0182544	0.015998575	0.014108609	0.012502815	0.011168117	0.010084383	0.00917625	0.00841013	0.007741482	0.007168473	0.006674531	0.006256057	0.00588638
921	Central and Southern Asia	1	0.033535857	0.0295496	0.026151044	0.023796132	0.021970324	0.018415304	0.015085035	0.01249319	0.010339208	0.00839856	0.006286174	0.004528191	0.003104039	0.002286431	0.001926043	0.001626093	0.001387947	0.001198694	0.001046759	0.000920105	0.000811509	0.000720294	0.000645311	0.000582492	0.000528794	0.000481383	0.000440323	0.000404875	0.000374952	0.000348057
921	Central and Southern Asia	5	0.010264291	0.008959336	0.007942845	0.006727961	0.006274498	0.004600048	0.003982941	0.003393384	0.002660653	0.002110337	0.001724791	0.001358341	0.000984985	0.00076956	0.000649202	0.000556325	0.000483149	0.000422401	0.000371832	0.000332783	0.000299117	0.000270763	0.000243245	0.000223233	0.000204408	0.000186184	0.000172765	0.000159903	0.000148784	0.000137501
921	Central and Southern Asia	10	0.006475446	0.005574947	0.004721361	0.003699068	0.003004954	0.002225169	0.001982967	0.001812363	0.001511282	0.001248413	0.001091553	0.000933666	0.000734474	0.000606343	0.000516454	0.000443951	0.000390668	0.000348731	0.000313046	0.000282442	0.000255999	0.000232997	0.000213035	0.000195887	0.000180209	0.000165943	0.000153695	0.000141687	0.0001311	0.00012177
