country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
516	Namibia	2725.719	2907.115	3079.23	3246.208	3394.641	3519.998	3615.815	3673.077	3705.566	3696.605	3675.226	3633.803	3558.079	3465.511	3345.333	3226.731
710	South Africa	61869.145	63963.982	65551.553	66607.061	67278.893	67355.51	66979.92	66002.565	64479.918	62573.62	60454.02	58254.38	55821.184	53346.112	50426.278	47891.28
914	Western Africa	452878.668	506402.666	560460.063	613945.8	665664.895	716315.93	764441.786	809525.538	851697.422	888280.255	921011.04	948364.179	969056.589	982851.12	987258.327	989928.815
204	Benin	13613.143	15150.464	16680.862	18176.944	19613.197	20941.717	22105.174	23178.391	24065.52	24792.043	25259.914	25550.646	25589.217	25522.31	25241.329	24842.31
854	Burkina Faso	23621.762	26394.206	29104.798	31641.755	34089.114	36250.222	38180.692	39858.931	41250.262	42173.319	42781.596	43070.209	42858.704	42349.563	41742.614	40813.131
132	Cabo Verde	576.01	592.161	603.757	609.978	610.996	606.071	594.588	578.457	557.701	532.067	504.226	475.15	445.584	415.701	386.775	355.996
384	Cote d'Ivoire	29408.46	32561.7	35701.265	38758.563	41771.735	44518.407	46972.216	49063.52	50898.398	52515.795	53598.141	54225.2	54472.376	54322.715	53664.897	52856.099
270	Gambia	2739.276	3055.5	3351.39	3610.518	3847.557	4054.4	4230.849	4381.898	4482.919	4555.623	4577.715	4538.478	4482.253	4396.567	4274.67	4122.99
288	Ghana	33829.494	36498.822	39030.879	41407.656	43568.39	45445.178	47021.161	48165.088	49052.848	49422.905	49471.444	49238.269	48768.491	47727.891	46653.585	45305.024
324	Guinea	14754.508	16384.84	17950.023	19448.443	20828.057	22085.663	23220.368	24120.431	24795.089	25294.001	25594.418	25633.133	25489.669	25082.885	24579.128	23964.836
624	Guinea-Bissau	2171.989	2372.084	2561.083	2744.469	2913.579	3063.074	3179.379	3275.234	3343.911	3393.495	3407.686	3385.115	3347.058	3279.517	3203.25	3106.679
430	Liberia	5597.087	6134.803	6659.46	7139.579	7592.583	7991.945	8324.847	8573.212	8776.16	8904.732	8955.6	8931.419	8830.587	8654.254	8432.035	8183.66
466	Mali	23060.735	25858.39	28464.581	30728.307	32783.953	34531.093	36057.899	37377.504	38232.522	38772.657	39116.578	38785.404	38207.686	37352.962	36152.693	34509.93
478	Mauritania	5211.8	5775.716	6332.339	6879.727	7403.486	7882.745	8318.764	8717.586	9028.404	9303.842	9505.39	9614.959	9699.263	9672.133	9630.3	9494.31
562	Niger	28768.731	33703.724	38868.689	43991.988	48931.578	53563.395	58033.917	61998.117	65536.997	68586.279	71002.835	73002.729	73983.501	74439.105	73692.297	72853.646
566	Nigeria	230029.163	253910.644	276243.196	295857.579	312549.191	327740.705	339748.466	349243.934	356828.322	361577.275	361687.741	357559.805	352624.527	343819.982	332708.813	322068.472
686	Senegal	18772.725	20858.718	22952.296	25068.358	27130.289	29079.38	30929.815	32554.248	33957.051	35089.444	36113.294	36643.329	37089.455	37260.025	37217.63	37048.869
694	Sierra Leone	8639.286	9238.215	9753.78	10221.613	10605.993	10902.801	11093.691	11166.336	11128.577	10987.959	10788.38	10507.39	10115.977	9704.399	9242.838	8766.527
768	Togo	9149.508	10049.147	10946.968	11805.446	12618.41	13317.407	13939.297	14487.67	14950.174	15246.096	15452.09	15517.876	15503.265	15336.195	15061.443	14846.458
912	Northern Africa	265120.816	282668.704	299626.193	316365.777	331844.825	345586.251	357541.031	367210.64	374670.823	379998.177	383963.321	385765.346	385747.698	384669.464	380523.557	374365.36
12	Algeria	46663.637	48961.777	50856.617	52622.251	54297.082	55695.121	56715.595	57246.964	57235.732	56788.142	56176.598	55307.899	54359.999	53171.829	51842.558	50154.206
818	Egypt	110034.16	117172.163	124292.815	131221.766	137636.695	142845.743	147200.289	150495.344	152513.675	153632.952	154205.83	154028.429	152628.438	150595.343	147998.868	144440.201
434	Libya	7166.685	7391.369	7543.609	7637.904	7661.735	7626.313	7501.99	7313.807	7070.799	6783.606	6500.691	6209.469	5887.983	5575.979	5235.114	4896.118
504	Morocco	38490.963	39763.02	40697.517	41331.328	41637.781	41625.319	41310.375	40685.462	39728.709	38559.952	37222.004	35613.854	33882.902	32123.58	30180.735	28183.653
729	Sudan	48611.41	53372.56	58073.932	62593.274	66786.149	70714.741	74221.831	76986.599	79414.755	81195.387	82448.632	83091.084	83044.123	82613.823	81182.187	79847.495
788	Tunisia	12186.48	12419.402	12545.552	12600.775	12576.953	12480.963	12319.438	12050.294	11694.756	11276.067	10827.995	10386.639	9931.573	9423.463	8940.399	8456.837
732	Western Sahara	658.983	716.277	767.74	813.904	853.344	887.323	914.446	933.213	948.034	958.864	966.737	968.705	970.457	968.008	965.246	961.69
922	Western Asia	298641.712	314836.487	328921.09	341310.328	351953.742	360409.706	366075.391	369094.422	369565.012	367878.969	364219.497	359688.926	353800.89	346488.811	337750.576	328835.381
51	Armenia	2953.136	2911.041	2856.957	2794.826	2724.589	2644.402	2547.49	2438.537	2321.119	2198.093	2072.654	1951.366	1836.002	1726.244	1614.767	1500.642
31	Azerbaijan	10371.233	10480.464	10504.256	10433.627	10253.152	9956.365	9578.943	9164.919	8722.095	8209.934	7718.142	7216.581	6712.863	6243.696	5793.724	5361.301
48	Bahrain	1845.79	1969.224	2043.016	2091.069	2118.644	2128.206	2127.045	2110.69	2083.797	2041.594	1990.783	1924.298	1853.556	1766.81	1671.568	1582.444
196	Cyprus	1231.245	1245.197	1250.895	1250.01	1243.23	1230.5	1212.05	1185.553	1155.105	1120.858	1083.737	1046.2	1008.474	969.691	936.337	904.867
268	Georgia	3899.74	3787.436	3664.815	3536.143	3403.746	3265.873	3113.645	2958.213	2791.967	2630.276	2466.257	2313.106	2145.384	1985.595	1821.063	1658.522
368	Iraq	44399.49	48332.868	52062.616	55504.069	58707.657	61359.888	63386.468	64899.84	65994.177	66394.736	66333.7	65767.315	64632.217	63411.066	61826.502	60214.76
376	Israel	9200.634	9714.016	10205.454	10678.513	11128.365	11536.962	11878.588	12160.817	12380.316	12556.074	12699.276	12803.942	12849.834	12830.197	12761.754	12639.567
400	Jordan	10178.331	10301.511	10645.951	11054.931	11344.216	11522.193	11555.208	11497.158	11339.608	11132.537	10850.339	10484.016	10087.874	9611.654	9078.137	8532.266
414	Kuwait	4474.955	4648.955	4786.944	4887.287	4931.625	4906.651	4840.565	4756.572	4686.193	4645.589	4620.645	4608.517	4578.505	4521.526	4454.725	4378.374
422	Lebanon	6307.023	6007.623	5957.172	5983.673	5953.227	5892.322	5786.216	5634.921	5448.819	5224.975	4983.634	4722.324	4447.582	4163.1	3872.031	3601.327
512	Oman	5508.697	5805.753	5994.816	6156.07	6286.579	6401.451	6467.764	6481.91	6437.799	6333.87	6179.37	6003.959	5794.34	5565.859	5340.589	5110.292
634	Qatar	3097.503	3272.627	3407.091	3494.364	3563.052	3609.575	3634.812	3634.674	3617.542	3579.015	3527.868	3465.064	3394.535	3323.594	3248.508	3187.555
682	Saudi Arabia	36767.074	38288.994	39417.957	40147.63	40482.8	40463.484	39950.847	39111.753	38037.614	36731.511	35395.614	33981.6	32551.221	31146.854	29746.385	28238.772
275	State of Palestine	5613.05	6090.405	6527.971	6922.988	7265.948	7559.926	7759.389	7923.997	8009.371	8025.729	7977.946	7851.74	7667.262	7450.25	7166.805	6883.471
760	Syrian Arab Republic	22742.933	25951.5	27360.27	28355.947	29237.106	29895.721	30202.559	30188.073	29815.425	29142.854	28348.465	27465.8	26485.545	25443.584	24346.889	23076.057
792	Turkey	85618.93	86826.947	88059.829	88768.859	88780.298	88140.681	86803.89	84882.947	82256.175	79134.459	75547.584	71842.623	67925.626	64009.197	59760.85	55678.902
784	United Arab Emirates	10217.966	10428.791	10314.528	10089.472	9798.89	9435.287	9042.793	8603.473	8143.977	7697.022	7281.141	6929.302	6630.218	6373.942	6123.017	5897.197
887	Yemen	32589.185	35180.467	37562.566	39669.216	41406.829	42658.493	43481.978	43697.717	43409.822	42576.675	41516.209	40071.036	38302.861	36408.061	34326.745	32214.036
5500	Central Asia	78613.882	82123.286	85310.175	88335.729	90921.589	92819.954	93877.949	94320.475	94271.532	93822.247	92934.468	91737.951	90148.461	88384.888	86333.515	83942.083
398	Kazakhstan	19592.923	20203.047	20749.857	21263.294	21721.057	22044.842	22187.089	22186.056	22105.199	21987.396	21788.522	21556.338	21229.101	20862.931	20432.742	19822.646
417	Kyrgyzstan	6908.477	7225.706	7514.282	7772.733	7995.593	8173.286	8269.593	8304.39	8260.341	8181.209	8069.483	7933.05	7772.456	7560.628	7307.668	6996.741
762	Tajikistan	10393.682	11176.831	11986.906	12834.868	13607.897	14203.322	14679.99	15096.196	15439.598	15629.666	15689.267	15677.72	15518.596	15283.213	15001.333	14570.231
795	Turkmenistan	6348.462	6589.992	6784.166	6948.368	7068.631	7119.002	7103.846	7010.377	6865.097	6683.741	6477.656	6247.255	6003.874	5729.953	5431.468	5134.572
860	Uzbekistan	35116.545	36368.523	37319.529	38052.171	38505.16	38491.027	38075.523	37414.583	36398.131	35164.914	33785.372	32329.083	30697.715	29023.499	27327.78	25564.139
5501	Southern Asia	2022650.905	2089800.819	2140386.219	2174518.025	2194826.185	2197852.679	2184320.811	2148778.813	2104220.475	2043711.122	1976845.331	1897436.899	1813029.982	1725868.048	1637135.278	1551949.573
4	Afghanistan	42712.216	45882.675	48500.539	50782.027	52736.668	54239.446	55000.792	55353.839	54897.251	54028.777	52647.07	50861.941	48598.687	45763.321	42811.648	39917.664
