country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
36	Australia	66.73	67.55	67.8	67.63	68.45	70.17	71.74	73.04	74.72	76.03	77.81	79.19	80.28	81.21	2018
554	New Zealand	67.61	68.25	68.47	68.25	68.72	69.45	70.73	71.44	73.5	74.93	76.77	78.27	79.5	80.3	2018
928	Melanesia	35.90469463	39.87563253	42.75112973	46.14808534	49.36409115	52.58123139	54.84428221	56.29338191	57.66676931	58.86754507	60.02405263	61.35227269	62.70021781	64.06699716	2018
242	Fiji	55	58.68	60.1	60.64	60.3	61.31	62.42	63.33	63.44	63.48	64.58	64.91	65.42	65.6	2018
540	New Caledonia	49.59	53.41	56.43	59.12	61.53	63.67	65.57	67.27	68.78	70.12	71.33	72.4	73.66	74.66	2018
598	Papua New Guinea	33.43	37.08	39.8	43.36	46.87	50.3	52.71	54.26	55.9	57.33	58.52	59.99	61.42	62.94	2018
90	Solomon Islands	40.94	45.15	49.28	53.29	57.37	60.53	62.44	63.23	63.94	65.44	67.04	68.32	69.81	71.11	2018
548	Vanuatu	44.21	46.79	49.4	52.02	54.85	57.48	60.29	62.82	64.58	65.69	66.67	67.32	67.97	68.79	2018
954	Micronesia	50.06025006	52.11722236	54.25456732	56.39923748	58.3868515	60.00484743	61.43817522	62.86819602	64.34717086	65.83391614	67.28329376	68.17254176	69.12919035	70.21575917	2018
316	Guam	55.35	57.85	60.35	62.6	64.6	66.35	67.85	69.2	70.4	71.9	73.6	74.7	75.5	76.5	2018
296	Kiribati	42.02	44.32	46.77	49.6	51.94	53.52	54.67	56.17	58.22	59.63	60.94	61.51	62.5	63.9	2018
583	Micronesia (Fed. States of)	49.45	51.63	53.87	56.16	58.25	60.24	61.39	61.96	62.53	62.79	63.43	64.45	65.25	66.07	2018
957	Polynesia	51.63634443	54.8402371	56.69604065	58.39866872	60.18791815	61.80107149	63.92921456	65.22275218	66.5864881	67.6513663	68.98861307	70.43222182	71.63726306	72.73042213	2018
258	French Polynesia	48.01	53.56	55.66	57.59	59.4	61.09	64	65.64	67.65	68.97	70.65	72.82	73.97	75.32	2018
882	Samoa	51.93	53.47	54.87	56.34	58.03	59.89	61.81	63.07	64.02	65.38	67.33	68.77	70.17	71.13	2018
776	Tonga	56.11	58.24	60.6	62.83	64.53	65.67	66.7	67.83	68.58	68.76	68.61	67.94	68.39	68.83	2018
923	Eastern Europe	56.92875678	62.04311687	64.74944463	64.92399727	64.67291062	63.86884795	63.64641736	65.18393973	63.09184105	62.51947303	62.41629611	64.13458363	67.21414466	68.97783496	2018
112	Belarus	57.61	63.28	66	66.74	66.41	66.02	65.35	66.45	63.95	61.97	62.32	63.56	66.84	69.3	2018
100	Bulgaria	60.68	65.1	68.52	68.88	68.81	68.62	68.46	68.3	67.69	67.53	68.8	69.67	70.83	71.34	2018
203	Czechia	64.37	66.83	67.29	66.59	66.55	67.11	67.21	67.81	68.8	70.74	72.21	73.79	75.11	76.48	2018
348	Hungary	61.87	64.68	66.46	66.83	66.43	66.34	65.27	65.4	64.94	66.49	68.3	69.58	71.56	72.96	2018
616	Poland	58.58	63.16	65.23	66.51	66.71	66.34	66.62	66.51	66.75	68.42	70.38	71.29	73.07	74.48	2018
498	Republic of Moldova	55	57.01	59.03	61.03	61.63	61.63	61.72	64.13	63.57	62.65	63.64	64.4	66.74	67.42	2018
642	Romania	59.4	61.49	65.81	65.06	66.78	67.14	66.93	66.53	66.09	66.05	67.9	69.51	71.49	72.36	2018
643	Russian Federation	53.92	60.1	63.08	63.23	62.75	61.55	61.46	63.86	60.57	59.61	58.63	60.97	64.55	66.81	2018
703	Slovakia	62.51	66.49	68.26	67.47	66.78	66.91	66.79	66.95	67.43	68.67	69.8	70.83	72.51	73.74	2018
804	Ukraine	58.71	63.99	66.49	66.72	65.89	64.64	64.08	66.02	63.63	61.91	61.85	62.25	65.83	66.83	2018
924	Northern Europe	66.34986153	67.75240415	68.24292318	68.75158781	69.11695812	69.74493037	70.77980123	71.78337373	72.55471565	73.72375245	75.23425198	76.64033161	78.25006021	78.93247563	2018
830	Channel Islands	66.63	67.63	67.92	68.48	68.93	69.77	71.03	72.06	73.33	75.84	77.15	78.4	79.76	80.86	2018
208	Denmark	69.72	70.41	70.37	70.59	70.91	71.31	71.46	71.86	72.55	73.66	75.01	76.37	78.1	78.69	2018
233	Estonia	57.06	62.36	64.88	65.67	65.38	64.16	64.05	65.58	62.85	63.58	66.04	68.32	71.85	73.98	2018
246	Finland	63.02	64.76	65.44	65.82	66.63	68.26	70.04	70.65	71.94	73.43	74.93	76.12	77.67	78.75	2018
352	Iceland	70.04	71.11	71.02	71.01	71.36	73.45	73.95	75.15	76.25	76.95	78.76	79.56	80.58	81.23	2018
372	Ireland	65.55	67.49	68.22	68.63	68.82	69.43	70.46	71.47	72.6	73.33	75.3	77.36	78.69	80.35	2018
428	Latvia	58.19	63.44	65.93	65.97	65.09	63.62	63.6	65.6	61.71	62.86	65.16	65.96	69.01	69.94	2018
440	Lithuania	57.29	63.37	66.31	67.4	66.75	65.75	65.37	66.9	64.15	64.5	65.74	65.98	68.47	69.95	2018
578	Norway	71	71.4	71.06	71.15	71.37	72.16	72.7	73	74.28	75.46	76.78	78.3	79.53	80.17	2018
752	Sweden	70.44	71.19	71.52	71.81	72.11	72.4	73.45	74.26	75.46	76.78	77.87	79	80.04	80.75	2018
826	United Kingdom	66.77	67.72	67.99	68.55	69.04	69.9	71.18	72.23	73.48	74.6	76.07	77.53	78.94	79.37	2018
925	Southern Europe	61.76200282	63.97868777	65.67922661	67.02038105	68.3832657	69.57115066	70.82337801	72.02448507	72.81800594	74.21195952	75.63373373	77.10660378	78.46769712	79.54810786	2018
8	Albania	54.4	58.5	63.7	65.1	65.99	68.28	68.45	69.3	68.91	70.15	72.25	73.16	75.21	76.73	2018
70	Bosnia and Herzegovina	52.62	56.93	60.15	62.68	65.31	67.24	67.8	69.2	66.16	70.91	72.03	72.87	74.05	74.65	2018
191	Croatia	59.32	61.25	62.82	63.99	65.23	65.75	66.58	68.15	69.04	70.94	71.36	72.57	74.21	75.01	2018
300	Greece	63.75	64.84	66.9	67.55	69.17	70	71.36	72.53	74.8	75.36	76.41	77.28	78.51	79.48	2018
380	Italy	64.61	66.11	66.96	68.05	69.17	70.25	71.55	73.08	74.14	75.61	77.31	78.78	79.87	81.04	2018
470	Malta	64.41	67.03	67.94	68.83	69.82	70.54	71.68	73.71	75.26	76.15	77.18	78.07	79.41	80.4	2018
499	Montenegro	58.13	60.73	64.21	66.28	68.01	68.69	70.44	70.97	71.42	70.62	70.62	71.87	73.62	74.2	2018
807	North Macedonia	54.88	58.62	61.59	64.22	66.02	66.8	67.15	68.9	69.45	70.39	71.26	72.12	73.14	73.6	2018
620	Portugal	57.63	59.56	61.46	63.14	65.02	66.84	68.96	70.5	71.25	72.35	74.12	75.96	77.45	78.67	2018
688	Serbia	57.72	59.89	62.58	64.67	66.28	66.88	67.55	68.39	68.82	69.05	69.6	70.75	72.12	73.17	2018
705	Slovenia	63	65.1	66.1	65.6	66	67	67.11	68.6	69.71	71.3	72.76	75	77.06	78.25	2018
724	Spain	62.25	65.31	67.29	68.59	69.78	71.35	72.92	73.46	74	75.24	76.53	78.06	79.63	80.6	2018
926	Western Europe	65.34374237	66.59515244	67.46053223	67.90312589	68.45311529	69.48184846	70.65557557	71.98369451	73.0050326	74.37438008	75.82959538	77.31144617	78.41341172	79.18788093	2018
40	Austria	63.81	64.87	66.37	66.67	67.13	68.45	69.55	71.46	72.68	74.22	75.9	77.3	78.37	78.89	2018
56	Belgium	65.34	66.77	67.37	67.65	68.32	69.4	70.59	71.93	73.04	74.14	75.34	76.79	77.97	79.02	2018
250	France	64.24	66.08	67.23	67.74	68.62	69.66	70.73	72.05	73.23	74.55	75.91	77.46	78.7	79.44	2018
276	Germany	65.3	66.3	67.12	67.61	67.89	68.89	70.2	71.59	72.54	74.02	75.59	76.99	77.94	78.67	2018
442	Luxembourg	63.19	64.59	66	66.55	66.8	67.8	69.34	70.73	72.24	73.6	75.13	76.73	78.76	79.84	2018
528	Netherlands	70.64	71.24	71.19	71.01	71.2	71.98	72.81	73.46	74.22	75.07	76.24	78.01	79.36	80.32	2018
756	Switzerland	66.98	68.1	68.68	69.64	70.58	71.85	72.69	73.8	74.5	76.12	77.72	79.29	80.5	81.6	2018
124	Canada	66.76	67.71	68.48	69	69.63	70.8	72.46	73.56	74.65	75.77	77.18	78.44	79.65	80.16	2018
840	United States of America	65.86	66.59	66.82	66.77	67.69	69.49	70.76	71.36	72.23	73.54	74.54	75.66	76.52	76.3	2018
