country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
170	Colombia	6.51	6.68	6.64	5.86	4.72	4.16	3.58	3.17	3.01	2.7	2.44	2.1	1.92	1.82	2018
218	Ecuador	6.75	6.75	6.65	6.4	5.8001	5.05	4.45	3.97	3.55	3.27	2.94	2.69	2.56	2.44	2018
254	French Guiana	5	4.92	5.02	5	4.18	3.3	3.58	3.73	4.05	3.9265	3.65	3.6	3.42	3.36	2018
328	Guyana	6.0421	6.4545	6.15	5.6967	4.9912	4.0569	3.6425	3.1262	3.0847	3.0549	2.9498	2.726	2.5988	2.4728	2018
600	Paraguay	6.5	6.5	6.45	6.15	5.3505	5.2	5.12	4.77	4.3095	3.88	3.2397	2.8922	2.5988	2.4455	2018
604	Peru	6.95	6.95	6.88	6.55	6.03	5.37	4.73	4.2	3.62	3.05	2.72	2.68	2.4	2.27	2018
740	Suriname	6.56	6.56	6.56	5.945	5.289	4.203	3.7	3.364	3.1891	2.9633	2.8348	2.6668	2.5582	2.4298	2018
858	Uruguay	2.73	2.83	2.9	2.8	3	2.89	2.57	2.53	2.49	2.3	2.18	2.03	2.01	1.98	2018
862	Venezuela (Bolivarian Republic of)	6.4585	6.4585	6.18	5.7	4.941	4.4685	3.957	3.6485	3.25	2.9415	2.723	2.547	2.4047	2.283	2018
36	Australia	3.18	3.406	3.274	2.871	2.535	1.989	1.91	1.859	1.8628	1.7866	1.7739	1.9525	1.885	1.8316	2018
554	New Zealand	3.688	4.07	3.85	3.348	2.843	2.178	1.9727	2.0311	2.067	1.9525	1.949	2.1418	2.0363	1.9	2018
928	Melanesia	6.296295862	6.336942744	6.240960012	6.035085095	5.833925849	5.578863823	5.20332641	4.754094469	4.506628582	4.406355796	4.17311307	3.948224468	3.729762638	3.530275991	2018
242	Fiji	6.625	6.792	5.953	5	4.2	4	3.8	3.47	3.35	3.19	2.98	2.75	2.7874	2.7874	2018
540	New Caledonia	5.2231	5.2231	5.2231	5.212	5.2028	3.9055	3.3399	3.1152	2.9201	2.5858	2.32	2.28	2.18	1.97	2018
598	Papua New Guinea	6.238	6.259	6.278	6.214	6.087	5.871	5.474	4.966	4.703	4.637	4.385	4.133	3.8376	3.5883	2018
90	Solomon Islands	6.4	6.4	6.4	6.539	7.236	7.041	6.431	6.125	5.532	4.905	4.6	4.4	4.435	4.435	2018
548	Vanuatu	7.6	7.35	7	6.46	6.11	5.75	5.4	5.04	4.83	4.59	4.4	4.2	4	3.8	2018
954	Micronesia	6.24966198	6.42559512	6.462422949	5.848900071	5.299980577	4.840103175	4.448942576	4.090066749	3.718243884	3.438488186	3.130431124	3.129809815	3.02153418	2.858000189	2018
316	Guam	5.527	5.828	6.03	4.724	4.12	3.516	3.08	3.139	2.88	2.88	2.74	2.539	2.448	2.3193	2018
296	Kiribati	6.1	6.6	6.7808	6.0397	4.9973	5.1	5	4.8	4.553	4.198	3.96	3.88	3.7875	3.5836	2018
583	Micronesia (Fed. States of)	7.2	7	6.9	6.9	6.9	6.4	6	5.2	4.7932	4.5275	4.05	3.622	3.3255	3.0763	2018
957	Polynesia	6.781229853	6.866031776	6.824175672	6.398755935	5.755488783	5.226909716	4.807932874	4.374894012	3.972176108	3.553172567	3.325746111	3.167958242	2.944719135	2.758637896	2018
258	French Polynesia	6	5.861	5.4381	5.199	4.8575	4.229	3.815	3.6447	3.1095	2.6133	2.3608	2.1673	2.0386	1.95	2018
882	Samoa	7.6297	7.6297	7.6291	7.3526	6.9977	6.4889	5.9103	5.3533	4.9223	4.6203	4.4359	4.4675	4.1643	3.9029	2018
776	Tonga	7.3	7.3	7.3	6.5	5.5	5.5	5.5	4.7363	4.615	4.2912	4.2278	4.0342	3.7886	3.5763	2018
923	Eastern Europe	2.919645027	2.820291793	2.434654288	2.148208452	2.141285639	2.074071035	2.080996995	2.096279814	1.628413334	1.293458649	1.259800615	1.433092073	1.573193261	1.657482887	2018
112	Belarus	2.61	2.73	2.59	2.28	2.25	2.09	2.088	2.0754	1.6769	1.3113	1.2551	1.4423	1.6489	1.7099	2018
100	Bulgaria	2.5264	2.2969	2.2171	2.1304	2.1573	2.1927	2.0149	1.9458	1.5527	1.2008	1.252	1.519	1.516	1.5584	2018
203	Czechia	2.7383	2.3765	2.2088	1.9573	2.2108	2.3588	1.966	1.9008	1.6455	1.167	1.187	1.4286	1.4789	1.6413	2018
348	Hungary	2.686	2.3178	1.81	1.9776	2.0416	2.25	1.8075	1.8222	1.7402	1.3784	1.295	1.3288	1.3318	1.4911	2018
616	Poland	3.6302	3.4698	2.72	2.3348	2.2349	2.2285	2.3135	2.1624	1.9479	1.5147	1.2587	1.374	1.3338	1.4202	2018
498	Republic of Moldova	3.5	3.44	3.15	2.66	2.56	2.44	2.55	2.64	2.111	1.7	1.2378	1.2704	1.275	1.2552	2018
642	Romania	3.0596	2.735	2.1044	2.8678	2.6541	2.5483	2.2153	2.2662	1.5058	1.3163	1.2945	1.5099	1.5108	1.6198	2018
643	Russian Federation	2.85	2.82	2.55	2.02	2.03	1.94	2.04	2.121	1.545	1.247	1.298	1.4562	1.6977	1.8205	2018
703	Slovakia	3.5022	3.2427	2.911	2.541	2.5067	2.464	2.271	2.1537	1.8667	1.401	1.2205	1.317	1.38	1.502	2018
804	Ukraine	2.81	2.7	2.1346	2.0204	2.0789	1.9798	2.004	1.95	1.6208	1.2404	1.1455	1.3828	1.4889	1.4435	2018
924	Northern Europe	2.315981169	2.506346875	2.710095675	2.490198583	2.055166508	1.800279135	1.798040821	1.851379286	1.800110654	1.701362762	1.660819192	1.846531269	1.840772114	1.746347799	2018
830	Channel Islands	2.056	2.222	2.562	2.362	1.858	1.523	1.439	1.45	1.5227	1.5848	1.4719	1.5643	1.5818	1.502	2018
208	Denmark	2.5501	2.5468	2.5823	2.2723	1.9639	1.6816	1.4273	1.5426	1.748	1.756	1.76	1.8537	1.73	1.7621	2018
233	Estonia	2.06	1.99	1.94	2.02	2.15	2.06	2.09	2.199	1.627	1.331	1.391	1.662	1.5908	1.5878	2018
246	Finland	2.997	2.769	2.66	2.191	1.623	1.663	1.685	1.66	1.819	1.743	1.754	1.8396	1.77	1.53	2018
352	Iceland	3.8624	4.1662	3.9383	3.2353	2.8679	2.4472	2.2251	2.1196	2.1908	2.0558	1.9937	2.1305	1.9838	1.77	2018
372	Ireland	3.42	3.58	4.0133	3.8632	3.7349	3.249	2.8306	2.2576	1.957	1.9025	1.9347	2.0034	1.9654	1.8409	2018
428	Latvia	2	1.95	1.8753	1.84	2	1.8894	2.0293	2.16	1.6322	1.1722	1.2856	1.4926	1.4972	1.7167	2018
440	Lithuania	2.84	2.66	2.4272	2.3028	2.303	2.1042	2.0385	2.0554	1.816	1.4716	1.2782	1.4174	1.594	1.6698	2018
578	Norway	2.602	2.837	2.898	2.8	2.35	1.81	1.687	1.8	1.886	1.862	1.8061	1.9235	1.8191	1.68	2018
752	Sweden	2.2372	2.247	2.3104	2.1701	1.9059	1.6646	1.6435	1.9087	2.006	1.5589	1.6703	1.8905	1.902	1.85	2018
826	United Kingdom	2.18	2.49	2.81	2.57	2.01	1.73	1.775	1.835	1.775	1.735	1.655	1.8616	1.8662	1.75	2018
925	Southern Europe	2.683713142	2.616987961	2.701457416	2.68108407	2.55848481	2.240702417	1.829811792	1.556011208	1.41296551	1.341298353	1.370145358	1.466988335	1.404549982	1.365105203	2018
8	Albania	6.23	6.5462	6.23	5.259	4.6001	3.9	3.409	3.15	2.786	2.3841	1.9465	1.64	1.7135	1.62	2018
70	Bosnia and Herzegovina	4.82	3.97	3.683	3.1372	2.7332	2.27	2.02	1.861	1.703	1.68	1.318	1.312	1.314	1.27	2018
191	Croatia	2.73	2.38	2.218	2.003	1.976	1.8986	1.866	1.72	1.523	1.62	1.41	1.522	1.488	1.4461	2018
300	Greece	2.4795	2.4194	2.2895	2.5528	2.5288	2.42	2.06	1.5326	1.3774	1.3056	1.2911	1.4159	1.3434	1.3024	2018
380	Italy	2.355	2.29	2.504	2.4989	2.3227	1.8856	1.5245	1.3497	1.2715	1.2239	1.312	1.436	1.421	1.33	2018
470	Malta	4.145	3.8	3.1495	2.1161	2.0058	2.1176	1.968	2.028	2.011	1.849	1.474	1.393	1.395	1.45	2018
499	Montenegro	4.3464	3.795	3.4168	2.89	2.6179	2.306	2.212	2.106	2.045	1.91	1.8536	1.82	1.7103	1.7506	2018
807	North Macedonia	5.0572	4.1429	3.6509	3.4437	2.8593	2.5402	2.454	2.2729	2.1215	1.8262	1.6375	1.46	1.5033	1.5	2018
620	Portugal	3.0988	3.1216	3.1873	3.1187	2.8332	2.5486	2.0084	1.6205	1.48	1.455	1.4513	1.3718	1.2831	1.288	2018
688	Serbia	3.22	2.57	2.51	2.43	2.36	2.37	2.32	2.23	1.96	1.8312	1.7084	1.5835	1.4612	1.4612	2018
705	Slovenia	2.68	2.3833	2.3354	2.265	2.1999	2.1632	1.928	1.6517	1.3335	1.2483	1.2114	1.435	1.575	1.6	2018
724	Spain	2.53	2.7	2.81	2.84	2.85	2.55	1.88	1.46	1.28	1.187	1.2773	1.454	1.3252	1.33	2018
926	Western Europe	2.390070901	2.488805451	2.651615389	2.47429835	1.962278338	1.65164865	1.618653242	1.574274874	1.488077476	1.517675912	1.583394569	1.638509358	1.667623854	1.683180079	2018
40	Austria	2.1046	2.5652	2.7777	2.5689	2.0369	1.6513	1.5957	1.448	1.4837	1.3879	1.3796	1.3993	1.4488	1.5292	2018
56	Belgium	2.365	2.496	2.6466	2.3881	2.0143	1.7049	1.5959	1.56	1.6119	1.6041	1.6836	1.821	1.7807	1.7148	2018
250	France	2.7632	2.7031	2.8451	2.6518	2.3081	1.8608	1.8646	1.8043	1.7145	1.7616	1.8819	1.9771	1.9809	1.8523	2018
276	Germany	2.128	2.274	2.4736	2.3605	1.7084	1.508	1.4637	1.4295	1.3007	1.3456	1.3513	1.3623	1.427	1.586	2018
442	Luxembourg	1.98	2.23	2.395	2.192	1.722	1.486	1.465	1.469	1.663	1.7213	1.654	1.6206	1.5462	1.45	2018
528	Netherlands	3.0524	3.0974	3.1657	2.7949	2.1001	1.5982	1.5149	1.5546	1.5923	1.5991	1.7396	1.7461	1.732	1.66	2018
756	Switzerland	2.3101	2.3912	2.5972	2.3551	1.8714	1.5388	1.539	1.547	1.539	1.484	1.4079	1.4692	1.5258	1.535	2018
124	Canada	3.645	3.882	3.675	2.61	1.976	1.734	1.634	1.616	1.694	1.562	1.516	1.636	1.601	1.525	2018
840	United States of America	3.311	3.5821	3.2336	2.5434	2.0294	1.7718	1.8044	1.9146	2.0297	1.9965	2.042	2.0553	1.875	1.7764	2018
