country_code	name	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
854	Burkina Faso	23798.464	26838.707	30002.521	33315.029	36673.296	39976.992	43131.727	46117.285	48914.275	51471.842	53750.039	55675.74	57215.39	58348.9	59083.269	59428.629
132	Cabo Verde	578.575	595.245	606.771	614.647	617.873	615.64	607.431	593.628	574.744	551.622	525.04	496.25	466.394	436.214	405.923	375.437
384	Cote d'Ivoire	29630.929	32988.132	36399.174	39939.765	43529.596	47079.433	50510.157	53756.783	56778.065	59542.26	62017.124	64163.132	65935.692	67311.939	68300.932	68903.028
270	Gambia	2757.35	3105.673	3456.128	3812.827	4165.601	4503.726	4816.083	5095.832	5339.643	5544.117	5709.407	5832.985	5911.846	5943.781	5929.291	5873.573
288	Ghana	34109.318	37005.771	39777.277	42519.007	45167.732	47631.12	49817.241	51678.96	53221.952	54454.517	55393.552	55991.127	56225.716	56082.728	55604.994	54829.69
324	Guinea	14872.73	16648.412	18434.098	20250.921	22053.607	23803.065	25454.592	26965.921	28314.132	29472.656	30423.077	31150.271	31646.463	31930.132	31995.139	31866.208
624	Guinea-Bissau	2190.104	2407.38	2621.684	2838.339	3053.003	3256.365	3442.125	3605.386	3745.3	3860.28	3950.242	4012.969	4047.278	4051.607	4027.864	3979.66
430	Liberia	5642.397	6230.472	6815.76	7405.123	7979.228	8520.687	9019.961	9469.319	9863.548	10196.069	10462.231	10652.808	10765.417	10798.736	10759.786	10654.086
466	Mali	23232.932	26426.735	29774.291	33274.162	36780.378	40196.249	43452.405	46488.728	49273.799	51757.493	53855.536	55533.129	56733.449	57437.285	57665.614	57458.894
478	Mauritania	5247.811	5846.126	6449.698	7075.065	7709.226	8337.196	8942.009	9511.476	10042.041	10535.978	10988.532	11396.617	11749.601	12039.774	12267.082	12430.573
562	Niger	28911.333	34209.241	40108.437	46638.441	53658.763	61010.103	68551.859	76141.855	83674.514	91013.197	98008.522	104514.512	110425.391	115659.743	120099.645	123707.042
566	Nigeria	231531.182	257858.528	285122.986	313685.841	342648.058	371001.498	398297.949	423930.941	447688.406	469232.105	488187.255	504068.946	516328.838	524827.019	529708.389	531218.463
686	Senegal	18901.136	21096.108	23351.633	25727.128	28154.783	30561.31	32878.515	35080.868	37142.987	39065.609	40820.804	42389.806	43724.515	44792.178	45578.002	46093.431
694	Sierra Leone	8728.084	9430.698	10084.19	10706.986	11277.795	11767.094	12157.214	12441.574	12620.165	12690.863	12651.461	12504.013	12255.003	11916.653	11503.654	11037.202
768	Togo	9227.522	10193.228	11170.402	12170.939	13158.041	14098.351	14974.705	15778.884	16508.138	17153.076	17697.915	18126.659	18432.625	18612.745	18677.898	18636.734
1833	NORTHERN AFRICA AND WESTERN ASIA	563892.317	595484.347	622677.574	648174.026	670923.246	689481.153	702936.617	710994.963	713984.267	712529.821	707274.223	698654.642	686846.214	671884.805	653785.129	632742.209
912	Northern Africa	265410.184	282162.956	297607.862	312894.756	327302.892	339944.365	350220.023	358060.662	363613.065	367046.114	368513.066	368142.97	365970.343	361977.543	356077.113	348272.726
12	Algeria	46977.419	49311.381	51149.845	52880.148	54543.068	55969.644	56931.961	57311.024	57154.07	56588.498	55762.149	54767.645	53628.903	52324.101	50782.978	48936.348
818	Egypt	110732.823	118155.118	125335.76	132708.741	139655.227	145651.251	150506.751	154348.098	157297.52	159322.456	160381.585	160510.258	159741.028	158078.296	155488.699	151976.13
434	Libya	7198.533	7427.974	7580.736	7693.223	7759.377	7761.238	7680.846	7518.162	7292.925	7033.166	6759.872	6480.033	6188.868	5879.578	5548.832	5201.957
504	Morocco	38659.717	39973.031	40910.355	41601.713	42021.712	42144.199	41952.364	41440.807	40623.347	39527.657	38194.372	36670.21	34999.346	33213.508	31311.637	29298.374
