country_code	name	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
368	Iraq	-0.55	-1.1	-1.862	-6.877	-8.587	-47.791	-199.939	-647.664	-154.026	-17.859	-266.32	-1102.117	1303.607	39.171	98.179	-62.373	-50	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30
376	Israel	236.87	168.566	209.496	72.44	165.879	62.546	2.604	65.418	451.557	245.334	102.935	273.635	19.497	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002	50.002
400	Jordan	123.094	119.958	35.715	255.435	-29.706	-80.758	81.657	170.602	412.472	-150.149	-93.91	649.995	1056.759	51.099	-719.786	-478.923	-175.066	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20
414	Kuwait	3.85	52.75	137	146.6	95.836	141.1	115.34	119.768	-655	242	26.5	479.5	580	197.6	70	70	60	60	55	45	45	45	45	45	45	45	45	45	45	45
422	Lebanon	1.615	40	20	-70.002	-10	-285.201	-214.378	-128.038	390.001	-29.428	550.11	-26.882	1192.354	-150.06	-812.141	-495.138	-170.002	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20
512	Oman	-10	-10	-10	-5	25.47	76.409	81.5	11.169	104.7	-193.372	15	267	885.782	437	110	60	0	0	0	20	20	20	20	20	20	20	20	20	20	20
634	Qatar	5.687	4.553	16.393	21.061	34.368	28.387	102.097	57.517	-10.132	29.506	213.916	914.602	604.852	200	130	105	85	60	60	60	60	60	60	60	60	60	60	60	60	60
682	Saudi Arabia	26.289	25.969	125.989	187.007	483.318	788.719	1383.529	716.825	-110	-350	747.996	1073.093	1722.804	674.895	270.935	279.752	291.59	194.34	194.655	195.101	195.101	195.101	195.101	195.101	195.101	195.101	195.101	195.101	195.101	195.101
275	State of Palestine	-68.816	-67.957	-77.646	-281.841	-32.255	-83.697	-61.453	-39.345	35.005	69.998	-190.001	-103.67	-157.065	-52.816	-25	-25	-24.999	-25.001	-25.003	-25.004	-25.004	-25.004	-25.004	-25.004	-25.004	-25.004	-25.004	-25.004	-25.004	-25.004
760	Syrian Arab Republic	-70	-15	-16	-16	-81.501	-161.672	-87.001	-146.501	-70	-130	-379.91	370	-5386.986	-2136.954	3815.652	1810.017	223.558	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998	-49.998
792	Turkey	-19	-60.003	-149.999	-180.001	-240	-259.998	-70.001	-100.001	-120	-99.999	-39.998	-50	1763.078	1419.61	-1595.28	-1045.294	-337.782	-300	-300	-300	-300	-300	-300	-300	-300	-300	-300	-300	-300	-300
784	United Arab Emirates	-0.138	-0.175	37.882	53.823	260.488	372.43	184.159	256.638	368.126	498.394	1189.616	3592.436	270	200	21.889	-30.328	-281.244	-322.647	-332.94	-342.877	-342.877	-342.877	-342.877	-342.877	-342.877	-342.877	-342.877	-342.877	-342.877	-342.877
887	Yemen	-50	-75	-100	-245.662	-360.993	-75	-50	-50	607.781	-100	-112.15	-65.768	-75.01	-150	-150	-135.001	-135.001	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
5500	Central Asia	768.007	1151.386	1038.974	817.628	-16.12	-391.292	-695.978	-1228.411	-2227.09	-1833.345	-641.5	-460.435	-186.991	-279.314	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315	-214.315
398	Kazakhstan	511.18	985.78	694.12	173.343	-128.101	-435.262	-433.268	-674.287	-1439.396	-1261.512	44.53	-35.196	159.807	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417	Kyrgyzstan	17.524	28.204	103.107	104.185	-12.065	-45.839	-54.162	-126.883	-276.249	-27.268	-172.911	-76.604	-93.353	-20	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002	-50.002
762	Tajikistan	58.359	8.361	53.337	65.78	28.033	22.8	12.417	-31.508	-232.301	-237.255	-144.939	-145.788	-136.974	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
795	Turkmenistan	8.725	30.021	26.783	28.147	25.346	-5.07	-35.795	-39.702	43.633	-64.674	-125.883	-62.717	-50.002	-25.001	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20	-20
860	Uzbekistan	172.219	99.02	161.627	446.173	70.667	72.079	-185.17	-356.031	-322.777	-242.636	-242.297	-140.13	-66.469	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314	-44.314
5501	Southern Asia	-242.221	-341.535	-461.956	-735.37	-1158.102	-373.031	-663.468	-417.403	-453.522	-2944.793	-4534.398	-9358.31	-8183.01	-6490.364	-5277.214	-5623.319	-5679.328	-5679.39	-5666.706	-5649.097	-5649.097	-5649.097	-5649.097	-5649.097	-5649.097	-5649.097	-5649.097	-5649.097	-5649.097	-5649.097
4	Afghanistan	-20	-20	-20	-20	-20	-1153.959	-3345.095	-1525.351	3076.383	-867.54	744.193	-1046.361	521.769	-314.602	-300	-330.092	-311.796	-311.802	-311.082	-310.076	-310.076	-310.076	-310.076	-310.076	-310.076	-310.076	-310.076	-310.076	-310.076	-310.076
50	Bangladesh	-55.096	1.484	-142.378	-161.822	-3045.287	-1137.344	-793.826	-219.363	-813.794	-719.899	-1492.537	-3254.778	-2306.839	-1847.503	-1740.304	-1650.467	-1558.989	-1559.009	-1555.402	-1550.399	-1550.399	-1550.399	-1550.399	-1550.399	-1550.399	-1550.399	-1550.399	-1550.399	-1550.399	-1550.399
64	Bhutan	5	5	5	10	10.001	10.016	0.797	1.595	-58.565	0.143	6.171	-10.971	0.3	1.6	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5
356	India	-105.701	-154.023	-85.391	-342.846	2106.041	1111.236	579.708	45.15	-552.948	-682.569	-1888.986	-2655.844	-2350.075	-2663.434	-2320.405	-2200.618	-2078.659	-2078.678	-2073.862	-2067.186	-2067.186	-2067.186	-2067.186	-2067.186	-2067.186	-2067.186	-2067.186	-2067.186	-2067.186	-2067.186
364	Iran (Islamic Republic of)	-1.088	-1.947	-7.838	51.755	77.633	403.319	2007.67	1497.228	-898.423	-218.35	-48.444	-576.9	-502.345	-274.998	-199.998	-200.001	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002	-200.002
462	Maldives	-0.022	-0.116	-0.581	-2.904	2.415	0	0	-2.605	-3.072	-1.1	17.392	17.994	58.358	56.851	-43.232	-22.673	1.63	1.63	1.63	1.63	1.63	1.63	1.63	1.63	1.63	1.63	1.63	1.63	1.63	1.63
524	Nepal	-40.559	-80.231	-70	-21.075	-5.799	-41.002	-101.147	-216.407	76.064	-464.703	-772.525	-971.58	-2040.239	208.549	771.763	71.959	-311.805	-311.809	-311.087	-310.085	-310.085	-310.085	-310.085	-310.085	-310.085	-310.085	-310.085	-310.085	-310.085	-310.085
586	Pakistan	-8.255	-16.702	-93.268	-209.978	-138.106	672.203	1387.118	139.79	-1023.387	470.909	-650.182	-339.805	-1079.167	-1166.895	-1011.463	-880.312	-831.458	-831.468	-829.55	-826.88	-826.88	-826.88	-826.88	-826.88	-826.88	-826.88	-826.88	-826.88	-826.88	-826.88
144	Sri Lanka	-16.5	-75	-47.5	-38.5	-145	-237.5	-398.693	-137.44	-255.78	-461.684	-449.48	-520.065	-484.772	-489.932	-435.075	-412.615	-389.749	-389.752	-388.851	-387.599	-387.599	-387.599	-387.599	-387.599	-387.599	-387.599	-387.599	-387.599	-387.599	-387.599
906	Eastern Asia	-179.625	276.083	-1103.657	1037.538	-562.481	163.32	67.644	-224.681	-722.38	-236.751	-1436.266	-1710.9	-536.927	-1035.268	-1191.029	-1064.58	-935.407	-935.491	-931.501	-925.929	-925.929	-925.929	-925.929	-925.929	-925.929	-925.929	-925.929	-925.929	-925.929	-925.929
156	China	-256.027	-59.5	-1125.727	-160.002	-1105.479	-47.004	-200	-431.651	-779.982	-382.999	-1965.578	-2178.385	-1552.209	-1741.996	-1856.322	-1760.502	-1558.991	-1559.007	-1555.405	-1550.395	-1550.395	-1550.395	-1550.395	-1550.395	-1550.395	-1550.395	-1550.395	-1550.395	-1550.395	-1550.395
344	China, Hong Kong SAR	149.239	163.967	-27.385	71.59	73.97	390.487	160.605	221.262	156.486	375.683	64.797	89.747	74.892	146.542	120.002	182.202	100	100	100	100	100	100	100	100	100	100	100	100	100	100
446	China, Macao SAR	-32.376	-43.78	19.062	33.602	-10.972	-10.034	25.146	33.466	21.845	27.864	46.284	42.381	42.35	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
158	China, Taiwan Province of China	95.002	5	250.88	351.489	-24.999	-210	-61.001	80	-150.001	-249.999	205	250.002	169.999	150.004	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999	119.999
408	Dem. People's Rep. of Korea	-568.413	0	0	0	0	0	0	0	0	-13.932	-17.19	-24.681	-27.013	-27.013	-18.587	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156	-10.156
392	Japan	0	-99.999	-151.351	822.703	714.937	205.006	50.002	-298.339	46.286	-100.333	164.199	277.58	358.133	357.8	323.142	233.132	242.996	242.928	243.316	243.878	243.878	243.878	243.878	243.878	243.878	243.878	243.878	243.878	243.878	243.878
496	Mongolia	0	0	0	0	0	0	0	0	-88.432	-52.463	-15.001	-10.998	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262	-4.262
410	Republic of Korea	432.95	310.395	-69.136	-81.844	-209.938	-165.135	92.892	170.581	71.418	159.428	81.223	-156.546	401.183	58.657	99.999	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007	150.007
920	South-Eastern Asia	384.661	260.999	180.227	-291.557	285.268	-987.519	80.524	389.74	-1505.951	-80.554	-3325.815	-3923.011	-1774.178	-1815.176	-1294.216	-1196.46	-1114.01	-1114.088	-1110.842	-1106.315	-1106.315	-1106.315	-1106.315	-1106.315	-1106.315	-1106.315	-1106.315	-1106.315	-1106.315	-1106.315
96	Brunei Darussalam	6.699	7.008	6.422	10.843	10.886	8.293	3.622	3.684	4.77	4.188	0.422	-2.257	-0.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	Cambodia	0	0	0	-248.418	-125	-84.999	-88.854	-78.022	409.414	348.495	-35.156	-295.987	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999	-149.999
360	Indonesia	378.717	402.68	449.965	556.062	508.276	378.743	475.08	261.282	-35.412	-67.671	-1149.655	-1333.685	-454.447	-494.777	-527.25	-500.034	-472.322	-472.326	-471.237	-469.715	-469.715	-469.715	-469.715	-469.715	-469.715	-469.715	-469.715	-469.715	-469.715	-469.715
418	Lao People's Dem. Republic	-0.01	0.046	0.076	0.03	0.046	-198.756	-35.11	0.138	-60.567	-134.746	-148.1	-110.258	-112.313	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518	-73.518
458	Malaysia	-17.181	-62.842	-58.601	-139.279	-135.303	-5.443	-77.285	425.455	292.354	516.689	671.473	761.878	249.999	249.999	249.999	233.131	242.992	242.927	243.318	243.873	243.873	243.873	243.873	243.873	243.873	243.873	243.873	243.873	243.873	243.873
104	Myanmar	0	0	0	0	0	0	-54.656	-200	-713.704	-537.998	-1208.092	-1336.928	-528.211	-816.564	-199.998	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
608	Philippines	-49.122	-153.917	-218.063	-470.43	-375.09	-476.561	-292.444	-314.676	-698.877	-949.346	-1244.356	-1548.077	-834.619	-335.758	-335.758	-369.439	-348.958	-348.965	-348.159	-347.04	-347.04	-347.04	-347.04	-347.04	-347.04	-347.04	-347.04	-347.04	-347.04	-347.04
702	Singapore	65.558	68.024	0.428	-0.365	5.881	14.273	137.812	119.802	297.845	321.578	92.772	721.338	317.028	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142	135.142
764	Thailand	0	0	0	0	395.572	287.226	339.923	504.404	-607.538	715.832	373.746	59.008	167.314	97.222	96.246	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384	93.384
626	Timor-Leste	0	0	0	0	0	-51.4	0	0	0	-81.574	-27.87	-38.074	-28.03	-26.924	-25	-25	-25	-25	-25	-25	-25	-25	-25	-25	-25	-25	-25	-25	-25	-25
704	Viet Nam	0	0	0	0	0	-858.895	-327.564	-332.327	-394.236	-216.001	-650.999	-799.969	-399.999	-399.999	-464.08	-440.127	-415.731	-415.733	-414.773	-413.442	-413.442	-413.442	-413.442	-413.442	-413.442	-413.442	-413.442	-413.442	-413.442	-413.442
915	Caribbean	-505.484	-530.265	-659.858	-792.507	-612.542	-586.921	-727.45	-610.953	-590.362	-621.62	-728.305	-767.418	-714.222	-951.328	-323.247	-330.247	-402.25	-351.699	-320.15	-303.105	-303.105	-303.105	-303.105	-303.105	-303.105	-303.105	-303.105	-303.105	-303.105	-303.105
28	Antigua and Barbuda	-0.973	-1.498	-1.88	-1.202	-7.018	-4.428	-3.763	-2.89	2.231	2.469	0.252	1.887	0.943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	Aruba	-1.58	2.784	-4.323	-4.275	-3.537	-5.47	-1.921	-5.194	14.218	6.926	6.263	-0.441	1.253	1.004	0.803	0.646	0.519	0.417	0.334	0.269	0.269	0.269	0.269	0.269	0.269	0.269	0.269	0.269	0.269	0.269
44	Bahamas	-0.921	7.881	13.873	13.929	0.949	2.981	0.646	-0.811	-0.322	-3.001	11.877	14.536	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999	4.999
52	Barbados	-5.96	-18.629	-17.96	-13.677	-6.934	-5.548	-7.856	-6.311	-5.393	-3.643	-3.188	-0.249	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397	-0.397
192	Cuba	-30	-55	-204.043	-248.423	-190	-160	-270	-69.999	-120.006	-132.839	-145.629	-240	-80	-72	-55	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30	-30
531	Curacao	2.619	-5.986	-7.752	-4.526	-5	-13.251	-8.464	-14.547	-11.517	-17.077	-6.07	15.363	6.817	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573	2.573
214	Dominican Republic	-18.957	-31.722	-43.49	-56.172	-70.824	-87.098	-118.102	-134.47	-144.154	-150.146	-152.553	-153.773	-153	-150	-146	-140	-132	-124	-116	-110	-110	-110	-110	-110	-110	-110	-110	-110	-110	-110
308	Grenada	-6.1	-5.73	-9.45	-9.731	-11.759	-13.206	-0.586	-15.189	-4.21	-3.964	-3.511	-3.526	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
312	Guadeloupe	-2.805	5.503	-10.981	-15.905	-26.684	-18.572	-14.856	21.103	-8.194	-2.977	-38.122	-12.268	-15.839	-7.2	-6	-4	-4	-4	-3	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
332	Haiti	-29.999	-34.999	-51.997	-58.003	-88	-97.999	-124.999	-135.001	-140.001	-144.998	-139.999	-138.004	-150	-175	-160	-150	-130	-100	-90	-80	-80	-80	-80	-80	-80	-80	-80	-80	-80	-80
388	Jamaica	-38.941	-149.844	-143.938	-149.741	-91.034	-98.483	-71.084	-146.934	-110.068	-93.279	-92.045	-87.319	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658	-56.658
474	Martinique	-8.004	0.035	-8.196	-23.08	-27.079	-20.682	-1.639	-0.234	-6.748	2.54	-4.008	-14.113	-22.635	-4.8	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203	-3.203
630	Puerto Rico	-335.936	-207.687	-91.587	-134.255	-41.031	-19.579	-48.42	-55.192	-0.296	-30.45	-145.704	-138.043	-242.701	-489.932	100.031	50	-50	-37.506	-25.007	-25.007	-25.007	-25.007	-25.007	-25.007	-25.007	-25.007	-25.007	-25.007	-25.007	-25.007
662	Saint Lucia	-8.729	-12.53	-9.187	-7.795	-9.703	-8.971	-8.009	-4.285	-5.031	-1.541	-0.804	4.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	St. Vincent and the Grenadines	-5.228	-6.27	-9.356	-9.706	-8.448	-7.246	-7.35	-7.183	-8.721	-7.971	-5.298	-5.696	-2.934	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
780	Trinidad and Tobago	-3.821	-3.686	-56.797	-61.309	-28.896	-29.937	-33.669	-45.387	-32.813	-34.262	-17.49	-18.605	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999
850	United States Virgin Islands	-0.302	-0.537	10.27	3.245	9.407	1.961	-3.492	-11.156	-4.618	-3.936	-5.272	-6.267	-4.501	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254	-2.254
916	Central America	-321.848	-366.497	-492.89	-769.492	-1243.18	-1795.789	-1959.199	-2613.541	-2787.048	-3124.434	-2952.251	-1081.011	-822.686	-606.127	-534.589	-451.094	-450.627	-435.603	-437.692	-437.222	-437.222	-437.222	-437.222	-437.222	-437.222	-437.222	-437.222	-437.222	-437.222	-437.222
84	Belize	-2.956	-2.744	-2.418	-2.957	-10.665	-13.542	-5.332	-5.404	-9.011	11.909	5.797	8.722	7.594	6	5.508	5	4.508	4	3.508	3	3	3	3	3	3	3	3	3	3	3
188	Costa Rica	4.912	7.137	7.905	7.827	12.638	17.425	18.876	17.417	69.202	89.527	41.792	30.339	19.658	21	19	16	13	10	7	6	6	6	6	6	6	6	6	6	6	6
222	El Salvador	-62.152	-43.88	-24.031	-44.306	-90.977	-164.23	-231.749	-256.685	-265.152	-326.853	-312.786	-285.671	-240.415	-202.694	-170.327	-141.572	-135.508	-116.253	-116.25	-116.252	-116.252	-116.252	-116.252	-116.252	-116.252	-116.252	-116.252	-116.252	-116.252	-116.252
320	Guatemala	-2.865	-4.247	-10.311	-41.269	-137.529	-258.519	-283.074	-299.909	-367.469	-402.326	-281.05	-114.231	-50.131	-46.073	-45.6	-45.17	-44.76	-44.35	-43.95	-43.57	-43.57	-43.57	-43.57	-43.57	-43.57	-43.57	-43.57	-43.57	-43.57	-43.57
340	Honduras	-2.002	-12.002	-29.002	-41	-45.999	-50.999	-61.998	-73.998	-77.999	-64.998	-41.999	-25	-30	-34	-26	-18	-15	-12	-8	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
484	Mexico	-231.909	-287.484	-409.085	-616.085	-920.38	-1253.817	-1273.198	-1835.537	-2018.533	-2296.47	-2206.114	-562.404	-422.477	-300	-275	-250	-250	-250	-250	-250	-250	-250	-250	-250	-250	-250	-250	-250	-250	-250
558	Nicaragua	-10.81	-11.02	-14.02	-19.01	-37.98	-58.03	-110.02	-150.03	-120.04	-145.02	-174.01	-155.01	-135.02	-106.36	-80.17	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40	-40
591	Panama	-14.066	-12.257	-11.928	-12.692	-12.288	-14.077	-12.704	-9.395	1.954	9.797	16.119	22.244	28.105	56	38	22.648	17.133	13	10	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6
931	South America	353.555	-241.746	-471.085	-632.351	-817.438	-1132.259	-817.013	-731.609	-926.235	-922.329	-1650.148	-1945.061	-1293.476	-1050.04	-159.893	71.772	-176.981	-246.74	-242.46	-238.62	-238.62	-238.62	-238.62	-238.62	-238.62	-238.62	-238.62	-238.62	-238.62	-238.62
32	Argentina	280.091	140.833	122	130	142	-230	140	160	-105	-128	-125	-120	30	24	19	15.4	12	8	6	6	6	6	6	6	6	6	6	6	6	6
68	Bolivia (Plurinational State of)	-23.86	-11.76	-20.76	-23.15	-26.62	-40.13	-73.67	-64.26	-51.67	-64.33	-77.72	-67.7	-57.62	-47.52	-38	-30.7	-25.2	-20.2	-16.4	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5
76	Brazil	298.175	0	0	0	0	0	0	0	0	0	0	0	15.924	106	30	30	10	10	10	10	10	10	10	10	10	10	10	10	10	10
152	Chile	-123.955	-129.11	-146.9	-196.5	-161.26	-148.3	-154.52	-68.65	3.61	19.34	42.33	107.169	163.73	558.539	-360	-144	160	120	80	60	60	60	60	60	60	60	60	60	60	60
170	Colombia	-208.405	-232.794	-306.563	-338.635	-380.422	-419.35	-370.972	-324	-287.95	-259	-231	-195	-193.38	1023.981	-893.356	-198	-108.58	-97.72	-88.04	-79.2	-79.2	-79.2	-79.2	-79.2	-79.2	-79.2	-79.2	-79.2	-79.2	-79.2
218	Ecuador	-2	-7.999	-9.002	-5.5	-5.499	-7.198	-14.001	-16.998	-19	-69.999	-120.002	-44.999	-38.001	182	-109.204	-43.682	-22	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42	-13.42
254	French Guiana	0.231	0.706	3.474	4.035	2.53	5.096	10.773	16.749	4.45	6.6	17.299	3.004	-1.057	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
328	Guyana	1.676	-1.305	-14.669	-42.559	-54.362	-52.341	-97.34	-102.648	-57.867	-86.647	-63.249	-50.078	-34.999	-30.001	-25	-19.997	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551	-19.551
600	Paraguay	-79.37	-75.02	-70.93	-66.17	-59.11	-46.56	-21.31	-17.34	-31.18	-44.09	-47.15	-117.9	-87.13	-82.78	-77.06	-70.31	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85	-62.85
604	Peru	-15.5	-19.5	-29.3	-48.9	-82.6	-94.1	-175.5	-280.6	-354.6	-255.8	-909.782	-1202.758	-624.809	495.345	-319	-127	-61	-49.3	-29.6	-29.6	-29.6	-29.6	-29.6	-29.6	-29.6	-29.6	-29.6	-29.6	-29.6	-29.6
740	Suriname	-3.423	-5.416	-11.05	-13.862	-56.82	-40.352	-31.771	-4.845	-5.195	-10.189	-9.124	-6.485	-5	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999	-4.999
858	Uruguay	10	20	-6	-34	-136	-60	-30	-30	-20	-26	-104	-50	-30	-15	-13.902	-12.35	-10.801	-9.7	-8.6	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5
862	Venezuela (Bolivarian Republic of)	220.074	79.82	18.87	3.16	0.94	1.12	1.38	0.92	-2.27	-4.54	-22.74	-200.22	-431.04	-3266.243	1625.628	671.41	-50	-113	-101	-90	-90	-90	-90	-90	-90	-90	-90	-90	-90	-90
36	Australia	396.007	399.557	384.343	806.193	259.531	235.744	453.572	654.209	351.078	388.419	589.282	1210.802	989.375	791.229	677.346	699.385	728.984	728.778	729.955	731.63	731.63	731.63	731.63	731.63	731.63	731.63	731.63	731.63	731.63	731.63
554	New Zealand	62.412	38.875	54.391	-2.624	76.678	-74.794	-2.908	-9.418	118.016	42.584	134.629	62.413	90.895	74.403	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999	61.999
928	Melanesia	-21.08	-2.794	7.459	-3.149	-12.167	-33.697	-12.688	-74.881	-56.221	-70.368	-150.034	-0.939	-59.159	-39.895	-26.556	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023	-18.023
242	Fiji	-7.225	-10.676	-3.455	-14.279	-15.145	-22.23	-12.677	-66.996	-33.803	-38.692	-58.598	-23.691	-51.95	-31.008	-17.069	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536	-8.536
540	New Caledonia	-3.462	2.454	3.347	1.406	8.19	0.03	-3.292	-0.488	6.328	7.075	4	1.705	3.003	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51	2.51
598	Papua New Guinea	-12.324	3.155	5.86	9.476	-6.419	-8.646	10.704	4.723	-21.116	-26.081	-84.417	38.578	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999
90	Solomon Islands	2.826	3.152	2.359	1.461	0.431	-2.416	-3.42	-8.504	-6.682	-5.285	-8.445	-14.256	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998	-7.998
548	Vanuatu	-0.895	-0.879	-0.652	-1.213	0.776	-0.435	-4.003	-3.616	-0.948	-7.385	-2.574	-3.275	1.785	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	Micronesia	-5.175	-5.337	-2.96	-2.668	-10.674	-6.92	7.875	11.378	-13.242	-22.032	-34.811	-39.802	-22.922	-14.787	-11.778	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623	-10.623
316	Guam	-3.842	-4.552	-2.905	-1.442	-2.131	-1.511	0.109	0.099	1.739	-4.116	-9.556	-9.776	-7.594	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532	-2.532
