country_code	name	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
947	Sub-Saharan Africa	35	0.01408455	0.01304056	0.012013214	0.011140277	0.010277506	0.009491784	0.009020238	0.008955542	0.010249168	0.011724324	0.012095652	0.010048495	0.007911772	0.006662576	0.00605916	0.005480147	0.004989437	0.004587338	0.004259594	0.003978307	0.00373056	0.003508899	0.003305385	0.003124727	0.0029584	0.002805458	0.002657104	0.002516581	0.002383494	0.002254431
947	Sub-Saharan Africa	40	0.016483585	0.015328467	0.014196289	0.013216591	0.012223672	0.011362578	0.010831057	0.010808415	0.012249835	0.01405362	0.014525873	0.012211822	0.009765773	0.00827015	0.007621037	0.006987509	0.006412402	0.005902877	0.005495539	0.005151838	0.004853656	0.004580756	0.004317236	0.004083207	0.003867593	0.003669722	0.003477435	0.003292351	0.00311568	0.002944376
947	Sub-Saharan Africa	45	0.019579517	0.018336115	0.017109977	0.016050573	0.014967905	0.014012222	0.013379822	0.013278116	0.01466275	0.016491508	0.01706109	0.014656248	0.012129242	0.010470679	0.009752761	0.009086871	0.008477167	0.007890322	0.007376673	0.006951928	0.00659417	0.006274131	0.005951854	0.005649843	0.005372079	0.005119231	0.004873206	0.004634456	0.004401738	0.004174153
947	Sub-Saharan Africa	50	0.024125555	0.022783833	0.021429554	0.0202704	0.019071739	0.018001682	0.017214573	0.016998436	0.018218042	0.019971124	0.020510457	0.018170865	0.015595265	0.013820897	0.01298141	0.012232814	0.011582138	0.010937633	0.010330577	0.009769341	0.009304454	0.008911526	0.008521839	0.008141504	0.007766927	0.007428256	0.007101005	0.006783208	0.006471142	0.006160069
947	Sub-Saharan Africa	55	0.031594593	0.029982568	0.028347501	0.026960171	0.025528841	0.024246724	0.023268106	0.022860975	0.02399326	0.02570447	0.026164927	0.023680007	0.020918416	0.018979646	0.018020161	0.017093904	0.016324528	0.015584872	0.014875149	0.014166026	0.0134961	0.012937444	0.01242194	0.011933041	0.011429259	0.010941593	0.010470269	0.010016502	0.0095751	0.009133983
947	Sub-Saharan Africa	60	0.044154043	0.042026162	0.039898663	0.038041712	0.036234646	0.034605237	0.033310509	0.032633764	0.033717756	0.035509982	0.036019419	0.033125238	0.029836162	0.027559324	0.02645877	0.025327321	0.024298492	0.023343007	0.02246872	0.021570547	0.020659932	0.019786228	0.018992086	0.0183078	0.017622153	0.016938615	0.016226659	0.015539625	0.014883445	0.014235288
947	Sub-Saharan Africa	65	0.064933206	0.061758486	0.058869837	0.056339953	0.053869081	0.051676848	0.04986466	0.048795269	0.04975535	0.051901238	0.052277696	0.048808613	0.044572373	0.041701365	0.040240183	0.03885128	0.037521382	0.036141775	0.03491489	0.033720011	0.032489426	0.031233132	0.029905369	0.028748666	0.027713841	0.02675281	0.025748449	0.024696951	0.02366382	0.022657286
947	Sub-Saharan Africa	70	0.099145499	0.094371476	0.090277519	0.086890604	0.083716418	0.080765277	0.078356606	0.076765315	0.077678698	0.080144738	0.080517018	0.07571789	0.069846029	0.065960942	0.063968587	0.0619295	0.060058638	0.058081297	0.056223692	0.054419837	0.052628211	0.050795572	0.04878156	0.046863321	0.0450835	0.043503219	0.041935443	0.040315826	0.038671767	0.037032904
947	Sub-Saharan Africa	75	0.149982188	0.143340909	0.137856757	0.133569309	0.129869403	0.126253711	0.123270285	0.121080299	0.121698973	0.124175455	0.124368885	0.11799006	0.10983152	0.104577776	0.101992856	0.099064079	0.096338016	0.093470912	0.09075946	0.088072648	0.085407051	0.082723383	0.079759622	0.076825565	0.073891411	0.071198757	0.068555184	0.065945625	0.063364512	0.060749
947	Sub-Saharan Africa	80	0.219813159	0.211105613	0.204199703	0.19916644	0.195333332	0.191309185	0.187948705	0.18511728	0.184968863	0.18681978	0.186607258	0.178659431	0.167961295	0.161296395	0.158191969	0.154211929	0.150451575	0.14650762	0.14275346	0.138948939	0.135176884	0.131447475	0.127297928	0.123014713	0.118398854	0.114032107	0.109773131	0.105733615	0.101833638	0.097811347
947	Sub-Saharan Africa	85	0.309521972	0.298916818	0.290866582	0.28550175	0.282185193	0.278263491	0.274942686	0.271558845	0.270076925	0.270419853	0.269534766	0.260418865	0.247403188	0.239625612	0.236263194	0.231237926	0.226420351	0.221362479	0.21652225	0.211494197	0.206510273	0.201688013	0.19626035	0.190403166	0.183600708	0.176979054	0.170535322	0.164630649	0.159054746	0.153193125
947	Sub-Saharan Africa	90	0.415887005	0.404041554	0.395475856	0.390407026	0.388355043	0.385202942	0.382481907	0.378792761	0.375544262	0.373517128	0.371753274	0.362300386	0.347841663	0.339658283	0.336474183	0.330680065	0.325055642	0.319105484	0.313397884	0.307306245	0.301268827	0.295584702	0.289070067	0.28170843	0.272492955	0.263278096	0.254288519	0.246288575	0.238884094	0.230938825
947	Sub-Saharan Africa	95	0.530974964	0.518972074	0.510757083	0.506642283	0.506398468	0.504596179	0.502975331	0.499337729	0.494316392	0.489497711	0.486837204	0.478136073	0.463681623	0.456077707	0.45355028	0.447542917	0.441667993	0.435329483	0.429271204	0.422611285	0.416012845	0.410026077	0.402957653	0.394594724	0.383304951	0.371730936	0.360353195	0.350474895	0.341497492	0.331652439
947	Sub-Saharan Africa	100	0.64675975	0.636022092	0.629145964	0.626495819	0.62810473	0.627898163	0.627605457	0.624434486	0.618338833	0.611198609	0.607949233	0.601174802	0.588687611	0.582789449	0.58128923	0.575929112	0.570714078	0.564838625	0.559317233	0.553048645	0.546852005	0.541545041	0.534939382	0.526789636	0.514905445	0.502472214	0.4901026	0.479619678	0.470282992	0.45982241
1833	Northern Africa and Western Asia	0	0.24438297	0.212154327	0.184504621	0.161785122	0.143765963	0.116764755	0.093095093	0.071880735	0.059217418	0.046007573	0.037826384	0.030477756	0.026241596	0.022990097	0.020880925	0.018775919	0.016814147	0.015131971	0.013650618	0.012421264	0.0113878	0.01050087	0.009683326	0.008913593	0.00817625	0.007505452	0.006897869	0.006383427	0.005913448	0.005471881
1833	Northern Africa and Western Asia	1	0.032408839	0.027103575	0.022538584	0.018364153	0.014926751	0.01134488	0.008357238	0.006163261	0.005007477	0.003897089	0.003120336	0.002366822	0.001893283	0.001673933	0.001552264	0.001412194	0.001267925	0.001132804	0.001012999	0.000912605	0.000828788	0.000756157	0.000686528	0.000623847	0.000562794	0.000506118	0.000455195	0.000409208	0.00036765	0.000329268
1833	Northern Africa and Western Asia	5	0.008232248	0.006733779	0.005823728	0.004667246	0.003938004	0.00333286	0.002723838	0.002139591	0.00178955	0.001412204	0.00112693	0.001038858	0.000861154	0.000730585	0.000652522	0.000583813	0.000542062	0.00050478	0.000457758	0.000412084	0.000371598	0.000338356	0.000312926	0.000288551	0.000264461	0.000239559	0.000217805	0.000195596	0.000177018	0.000160101
1833	Northern Africa and Western Asia	10	0.00308244	0.00278304	0.002489756	0.002128446	0.001894312	0.001755503	0.001706733	0.001357044	0.001263198	0.001121376	0.000901901	0.00085117	0.000760423	0.00068774	0.000597147	0.00052879	0.000481538	0.000448505	0.000415475	0.000381987	0.000349679	0.000320755	0.00029569	0.000273906	0.00025306	0.000232792	0.000212998	0.000193685	0.000175891	0.000159775
1833	Northern Africa and Western Asia	15	0.004292761	0.003884108	0.003480918	0.002959339	0.002621816	0.00230873	0.002585968	0.002064674	0.001800634	0.001578735	0.001267573	0.001184216	0.001215237	0.001104529	0.000916666	0.000820516	0.0007394	0.000684311	0.000642081	0.000603435	0.000561278	0.000519253	0.000480293	0.000445645	0.000415194	0.000385943	0.000357168	0.000327958	0.000299649	0.000273738
1833	Northern Africa and Western Asia	20	0.005847544	0.005305485	0.004691462	0.004107312	0.003512839	0.00307468	0.003519615	0.002804569	0.002434474	0.002114264	0.001725559	0.001591957	0.00171621	0.001549122	0.001260888	0.001156063	0.001045834	0.000958189	0.000894858	0.000848806	0.000802462	0.00075026	0.00069682	0.0006464	0.000601252	0.000560921	0.000521697	0.000481726	0.000441904	0.00040418
1833	Northern Africa and Western Asia	25	0.006522501	0.005854098	0.005095047	0.004571411	0.004010127	0.003452322	0.003811231	0.002933679	0.002591703	0.002320612	0.001956075	0.001777231	0.001899658	0.001678314	0.001343921	0.001258722	0.00116542	0.001069137	0.000989542	0.00093391	0.000892056	0.000845522	0.00079214	0.000735761	0.000681448	0.000634428	0.000590362	0.000547025	0.00050316	0.000460402
1833	Northern Africa and Western Asia	30	0.007220891	0.006368013	0.005500815	0.004874639	0.004393102	0.003847952	0.00390543	0.003094174	0.002742094	0.002494026	0.002188535	0.001971908	0.001941026	0.001710758	0.001413112	0.001339533	0.001276553	0.001199809	0.001111774	0.001040091	0.000988313	0.000946795	0.000900649	0.00084445	0.000783761	0.000727557	0.000675198	0.000626689	0.000579032	0.000531898
1833	Northern Africa and Western Asia	35	0.008562843	0.007653773	0.006585584	0.005785254	0.005184469	0.004623871	0.004306741	0.00357717	0.003223902	0.002977396	0.002659719	0.002429346	0.002144527	0.001930776	0.00173048	0.001633836	0.001569026	0.0015113	0.001428233	0.001335045	0.001254885	0.001193592	0.00114725	0.001092912	0.001025461	0.000953689	0.000883225	0.000818299	0.0007588	0.000701667
1833	Northern Africa and Western Asia	40	0.010509845	0.009411716	0.008429337	0.007461442	0.00671699	0.00604197	0.005498696	0.004731166	0.004348097	0.004014882	0.003606317	0.003307459	0.002867442	0.00259359	0.002425265	0.002297115	0.002196871	0.002117488	0.002045228	0.001942587	0.001824605	0.001725749	0.00164072	0.001578128	0.001502576	0.001413379	0.001313191	0.001214256	0.001124301	0.001043575
1833	Northern Africa and Western Asia	45	0.01369074	0.012181309	0.011224976	0.010309806	0.009365612	0.008575479	0.007881604	0.007059201	0.0065731	0.006188753	0.005490811	0.00503002	0.004456509	0.004045059	0.003760473	0.003598296	0.003452213	0.00332493	0.003192204	0.003083704	0.002930961	0.002764939	0.002630352	0.002497484	0.002393388	0.002278815	0.002140094	0.001985682	0.001834246	0.001698349
1833	Northern Africa and Western Asia	50	0.018499238	0.016631897	0.01534696	0.014294151	0.013421197	0.012420345	0.011642037	0.010600402	0.01006734	0.009562896	0.008754614	0.007836513	0.007017318	0.006348493	0.005884114	0.005562618	0.005345369	0.005167596	0.004979945	0.004795057	0.004626378	0.004401054	0.004173276	0.003973528	0.003772018	0.003621942	0.003445907	0.00323599	0.003005415	0.002784055
1833	Northern Africa and Western Asia	55	0.025132847	0.023215698	0.021595898	0.020198436	0.019188683	0.018158232	0.017021336	0.015794233	0.015133371	0.014425415	0.013394915	0.012150903	0.010889399	0.009959297	0.009268789	0.008707065	0.008271994	0.007939526	0.007641409	0.007374456	0.007109145	0.006847018	0.0065233	0.006193433	0.005884405	0.005596579	0.005372723	0.005112303	0.004804203	0.004474235
1833	Northern Africa and Western Asia	60	0.035669237	0.03337063	0.031444502	0.029655505	0.028087016	0.026806669	0.025441664	0.02392268	0.023049958	0.022036257	0.020620222	0.019008299	0.017467907	0.016054274	0.015016196	0.014101761	0.013334046	0.012655059	0.012064622	0.011568516	0.011148676	0.010717074	0.010314155	0.009825674	0.009302014	0.00882605	0.008381425	0.008033353	0.007640939	0.007192017
1833	Northern Africa and Western Asia	65	0.052834699	0.049728795	0.047091978	0.044825088	0.042505521	0.040636312	0.0388074	0.037108002	0.03584817	0.034547272	0.032640474	0.030573611	0.028039522	0.026321428	0.024429374	0.022929156	0.021609915	0.020452981	0.019350807	0.018401393	0.017607337	0.016914408	0.016267962	0.015649841	0.014918216	0.014166409	0.013429648	0.012734894	0.012189305	0.01163476
1833	Northern Africa and Western Asia	70	0.081265255	0.076728041	0.073114405	0.0701309	0.066906249	0.064351998	0.061763604	0.059522956	0.05777514	0.055885567	0.053189448	0.050359625	0.04623008	0.043477697	0.040695542	0.038134684	0.035901249	0.033878041	0.031966317	0.030282616	0.028851626	0.02760115	0.026504629	0.025494986	0.024460189	0.023409492	0.022290579	0.021168268	0.020204971	0.019368231
1833	Northern Africa and Western Asia	75	0.124597354	0.117898874	0.113151743	0.10917995	0.104810664	0.101431824	0.098213099	0.095224348	0.092955082	0.090248194	0.08637819	0.082363835	0.076161533	0.071689947	0.067530406	0.063544988	0.059871296	0.056486118	0.053296954	0.050427008	0.047904724	0.045683379	0.04378487	0.042130164	0.040526614	0.038933742	0.037263137	0.035579784	0.034038933	0.032687842
1833	Northern Africa and Western Asia	80	0.185754785	0.176366816	0.170510965	0.165538093	0.159955473	0.155771695	0.152130109	0.148408855	0.145688281	0.142018157	0.136763818	0.131388774	0.122516574	0.1155757	0.1096424	0.10369694	0.097891417	0.092442643	0.087312386	0.082594822	0.078317089	0.074517558	0.071336014	0.068696283	0.066279412	0.063937419	0.061524843	0.059082155	0.056676984	0.054546271
1833	Northern Africa and Western Asia	85	0.266966266	0.254657794	0.247997227	0.242246468	0.235638242	0.230891084	0.2273035	0.223079507	0.220156253	0.215534678	0.208920294	0.202266084	0.190404246	0.180304274	0.17238238	0.164038055	0.155385007	0.147097227	0.139275107	0.131919936	0.125043785	0.118871963	0.113782336	0.109739499	0.106244277	0.102952219	0.099632187	0.096254022	0.092638269	0.089399277
1833	Northern Africa and Western Asia	90	0.367009121	0.352109611	0.345255085	0.339225304	0.332105326	0.327284856	0.324446668	0.320193029	0.317486137	0.312181049	0.304618309	0.297163227	0.282618086	0.269106644	0.259406085	0.248608779	0.236688983	0.225013357	0.213931265	0.203265428	0.192980856	0.183623851	0.175984615	0.170142221	0.165374668	0.161031584	0.156761149	0.152395036	0.147250326	0.142587144
1833	Northern Africa and Western Asia	95	0.479940232	0.46346778	0.457214346	0.451591156	0.444728728	0.440470912	0.439072183	0.435402156	0.433374077	0.427916773	0.420221594	0.412820267	0.396726467	0.380389516	0.369697504	0.357050436	0.342152926	0.327199657	0.312882724	0.298770459	0.284720076	0.271713586	0.2611482	0.253326678	0.247306017	0.242039921	0.237017762	0.231862321	0.225069275	0.218839812
1833	Northern Africa and Western Asia	100	0.599739593	0.583641557	0.57886889	0.574456079	0.568835601	0.565818992	0.566255253	0.56379981	0.562799386	0.558015957	0.551451453	0.545329603	0.530054487	0.513110697	0.503139236	0.490522894	0.474637202	0.458312388	0.442559502	0.426708862	0.410428314	0.395067552	0.382645687	0.373753041	0.36735916	0.362097996	0.357295053	0.352367182	0.344869008	0.337942846
921	Central and Southern Asia	0	0.224524787	0.200411578	0.181353657	0.167997267	0.157159193	0.137014698	0.11900913	0.103392039	0.090539515	0.077742112	0.065031473	0.054170451	0.044235963	0.037502312	0.03277125	0.028944278	0.025904322	0.023475167	0.021366817	0.019410521	0.017598348	0.015936937	0.014477825	0.013136635	0.011902829	0.010743774	0.009680941	0.008725481	0.007874294	0.007118995
921	Central and Southern Asia	1	0.026139742	0.023077405	0.020576423	0.01878289	0.017186019	0.014188801	0.011466728	0.009436688	0.007710291	0.006207641	0.004776732	0.003502379	0.002529712	0.001923578	0.001681015	0.001485151	0.001327748	0.001199039	0.00108541	0.000980047	0.000882382	0.000796672	0.000723551	0.000657142	0.000598706	0.000544593	0.000495359	0.000450521	0.000410042	0.000374098
921	Central and Southern Asia	5	0.008872353	0.007423429	0.006437186	0.005435715	0.005097411	0.003834746	0.003273285	0.002745445	0.002203246	0.001808501	0.001491991	0.001194572	0.000905255	0.000733565	0.000646425	0.000578399	0.000523081	0.000474985	0.000434451	0.000401129	0.000366417	0.000336659	0.000307134	0.000278715	0.000253264	0.000231637	0.000210499	0.000191028	0.000172691	0.000157958
921	Central and Southern Asia	10	0.005794451	0.004835215	0.004049327	0.003130619	0.002477172	0.001905097	0.001806847	0.001553382	0.001296511	0.001127003	0.00099025	0.00085259	0.000712802	0.000606074	0.000536911	0.000484951	0.000445396	0.000411893	0.000382321	0.000353415	0.000328706	0.000304032	0.000280135	0.000257977	0.000236414	0.000215783	0.000197738	0.000179903	0.000163663	0.00014871
