country_code	name	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
784	United Arab Emirates	1.1042	0.9133	0.8084	0.8289	0.8669	0.9091	0.9516	0.9895	1.0256	1.0555	1.0811	1.1058	1.1268	1.1431	1.1557	1.1693
887	Yemen	3.1768	2.6911	2.3201	2.0852	1.8912	1.7183	1.5763	1.4525	1.36	1.2816	1.2249	1.1941	1.1767	1.1667	1.1656	1.1727
398	Kazakhstan	2.3715	2.1011	1.8971	1.8079	1.7292	1.6613	1.6029	1.5523	1.5094	1.471	1.44	1.4137	1.3925	1.3696	1.3528	1.3433
417	Kyrgyzstan	2.5828	2.2964	2.0816	1.9831	1.8998	1.8181	1.7478	1.682	1.6222	1.5719	1.5261	1.4868	1.4514	1.4217	1.3977	1.381
762	Tajikistan	3.1538	2.8184	2.5579	2.4168	2.2976	2.1803	2.0848	1.9846	1.8985	1.8111	1.7362	1.6657	1.5995	1.5436	1.4944	1.4533
795	Turkmenistan	2.3752	2.0915	1.882	1.782	1.6977	1.6178	1.5543	1.4976	1.4525	1.4116	1.3832	1.3578	1.3398	1.324	1.3111	1.3029
860	Uzbekistan	2.0593	1.8086	1.6244	1.5517	1.4888	1.4371	1.3952	1.3607	1.3335	1.3135	1.2997	1.2874	1.2797	1.2743	1.2682	1.2655
4	Afghanistan	3.6009	2.9012	2.4076	2.1318	1.9262	1.7601	1.6312	1.5247	1.4345	1.3629	1.3113	1.2746	1.2501	1.234	1.2245	1.2201
50	Bangladesh	1.6799	1.4217	1.2407	1.1781	1.1387	1.125	1.1185	1.12	1.1277	1.1372	1.1495	1.1595	1.1709	1.1794	1.1899	1.1991
64	Bhutan	1.6157	1.3598	1.1817	1.125	1.0998	1.093	1.0951	1.1035	1.1169	1.1298	1.1424	1.1565	1.1712	1.1816	1.1917	1.1993
356	India	1.8893	1.6535	1.4816	1.4158	1.3623	1.3205	1.2881	1.2602	1.2431	1.2279	1.218	1.2138	1.209	1.2113	1.2124	1.2136
364	Iran (Islamic Republic of)	1.8415	1.643	1.5026	1.4687	1.4411	1.4182	1.3972	1.383	1.3718	1.3589	1.3485	1.3415	1.3351	1.3283	1.3247	1.3187
462	Maldives	1.524	1.3008	1.1746	1.1698	1.1755	1.1815	1.1846	1.1881	1.1986	1.2059	1.2115	1.2176	1.2229	1.2267	1.2343	1.2369
